,Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,team0Win,team0,team1,TourneyGame
39162,2010,103,1267,81,1412,74,A,0,0,1412,1267,0
39163,2010,103,1272,93,1409,86,A,0,0,1409,1272,0
39164,2010,103,1277,65,1336,54,A,0,0,1336,1277,0
39165,2010,103,1280,85,1120,75,H,1,0,1120,1280,0
39166,2010,103,1284,76,1447,67,H,0,0,1447,1284,0
39167,2010,103,1286,79,1340,71,A,0,0,1340,1286,0
39168,2010,103,1287,73,1369,54,A,0,0,1369,1287,0
39169,2010,103,1288,79,1445,65,H,0,1,1288,1445,0
39170,2010,103,1291,77,1192,67,A,0,0,1192,1291,0
39171,2010,103,1292,109,1223,79,H,0,0,1223,1292,0
39172,2010,103,1293,75,1240,67,A,0,0,1240,1293,0
39173,2010,103,1295,90,1355,85,A,2,1,1295,1355,0
39174,2010,103,1300,81,1255,78,H,0,0,1255,1300,0
39175,2010,103,1305,88,1129,80,H,1,0,1129,1305,0
39176,2010,103,1307,68,1428,65,A,1,0,1428,1307,0
39177,2010,103,1313,70,1214,66,A,0,1,1313,1214,0
39178,2010,103,1314,74,1301,61,H,0,1,1314,1301,0
39179,2010,103,1315,74,1152,60,H,0,0,1152,1315,0
39180,2010,103,1316,68,1195,65,H,1,0,1195,1316,0
39181,2010,103,1317,64,1176,59,H,0,1,1317,1176,0
39182,2010,103,1322,82,1146,76,H,0,0,1146,1322,0
39183,2010,103,1324,83,1282,71,A,0,0,1282,1324,0
39184,2010,103,1329,97,1328,76,H,0,0,1328,1329,0
39185,2010,103,1330,76,1206,60,H,0,1,1330,1206,0
39186,2010,103,1331,61,1237,60,H,0,1,1331,1237,0
39187,2010,103,1333,63,1112,55,A,0,0,1112,1333,0
39188,2010,103,1334,71,1167,44,A,0,0,1167,1334,0
39189,2010,103,1339,80,1388,75,H,1,0,1388,1339,0
39190,2010,103,1345,63,1234,40,H,0,0,1234,1345,0
39191,2010,103,1346,80,1254,72,H,0,1,1346,1254,0
39192,2010,103,1350,68,1382,49,A,0,1,1350,1382,0
39193,2010,103,1352,52,1136,42,A,0,0,1136,1352,0
39194,2010,103,1356,80,1191,64,H,0,1,1356,1191,0
39195,2010,103,1357,62,1383,50,H,0,1,1357,1383,0
39196,2010,103,1358,90,1394,74,H,0,0,1394,1358,0
39197,2010,103,1361,68,1424,58,H,0,1,1361,1424,0
39198,2010,103,1362,75,1258,66,H,0,1,1362,1258,0
39199,2010,103,1364,64,1253,62,H,0,0,1253,1364,0
39200,2010,103,1365,62,1337,54,H,0,1,1365,1337,0
39201,2010,103,1368,76,1311,63,H,0,0,1311,1368,0
39202,2010,103,1370,98,1170,67,H,0,0,1170,1370,0
39203,2010,103,1372,69,1270,56,H,0,1,1372,1270,0
39204,2010,103,1375,67,1418,65,H,0,0,1418,1375,0
39205,2010,103,1379,66,1349,50,H,0,1,1379,1349,0
39206,2010,103,1384,59,1148,57,A,0,0,1148,1384,0
39207,2010,103,1387,68,1173,65,H,2,1,1387,1173,0
39208,2010,103,1392,81,1127,61,H,0,1,1392,1127,0
39209,2010,103,1395,76,1461,68,A,0,1,1395,1461,0
39210,2010,103,1396,78,1348,56,H,0,1,1396,1348,0
39211,2010,103,1398,76,1122,67,H,0,1,1398,1122,0
39212,2010,103,1399,70,1404,61,H,0,0,1404,1399,0
39213,2010,103,1400,91,1304,51,H,0,1,1400,1304,0
39214,2010,103,1401,67,1403,65,A,0,1,1401,1403,0
39215,2010,103,1402,81,1249,67,H,0,0,1249,1402,0
39216,2010,103,1406,74,1209,69,H,1,0,1209,1406,0
39217,2010,103,1407,81,1198,78,H,0,1,1407,1198,0
39218,2010,103,1410,74,1430,61,H,0,1,1410,1430,0
39219,2010,103,1411,87,1212,66,H,0,1,1411,1212,0
39220,2010,103,1414,69,1413,67,H,0,0,1413,1414,0
39221,2010,103,1416,62,1408,54,H,0,1,1416,1408,0
39222,2010,103,1421,114,1440,97,H,0,1,1421,1440,0
39223,2010,103,1427,63,1426,61,H,0,1,1427,1426,0
39224,2010,103,1429,81,1363,65,A,0,0,1363,1429,0
39225,2010,103,1431,100,1187,76,H,0,0,1187,1431,0
39226,2010,103,1434,77,1464,75,A,0,1,1434,1464,0
39227,2010,103,1435,77,1261,69,H,0,1,1435,1261,0
39228,2010,103,1437,92,1344,81,H,0,0,1344,1437,0
39229,2010,103,1439,61,1438,55,H,0,0,1438,1439,0
39230,2010,103,1442,64,1147,55,A,0,1,1442,1147,0
39231,2010,103,1443,67,1114,46,A,0,1,1443,1114,0
39232,2010,103,1448,75,1210,64,H,0,1,1448,1210,0
39233,2010,103,1449,78,1390,61,A,0,0,1390,1449,0
39234,2010,103,1451,81,1294,76,H,0,0,1294,1451,0
39235,2010,103,1454,71,1178,60,A,0,1,1454,1178,0
39236,2010,103,1456,53,1318,52,H,0,0,1318,1456,0
39237,2010,103,1457,66,1342,53,H,0,1,1457,1342,0
39238,2010,103,1458,83,1231,55,H,0,1,1458,1231,0
39239,2010,103,1459,59,1359,54,A,0,0,1359,1459,0
39240,2010,103,1460,67,1453,54,H,0,0,1453,1460,0
39241,2010,103,1462,76,1196,64,A,0,0,1196,1462,0
39242,2010,103,1463,69,1171,56,H,0,0,1171,1463,0
39243,2010,104,1103,91,1325,88,H,2,0,1325,1103,0
39244,2010,104,1132,67,1275,64,H,0,0,1275,1132,0
39245,2010,104,1137,68,1221,63,H,0,0,1221,1137,0
39246,2010,104,1141,63,1405,46,H,0,0,1405,1141,0
39247,2010,104,1182,103,1247,82,H,0,1,1182,1247,0
39248,2010,104,1185,66,1444,52,H,0,0,1444,1185,0
39249,2010,104,1186,69,1285,68,H,0,0,1285,1186,0
39250,2010,104,1199,62,1130,47,H,0,1,1199,1130,0
39251,2010,104,1233,70,1259,62,H,0,1,1233,1259,0
39252,2010,104,1257,66,1393,60,A,0,1,1257,1393,0
39253,2010,104,1269,70,1386,62,H,0,1,1269,1386,0
39254,2010,104,1273,82,1190,77,A,0,0,1190,1273,0
39255,2010,104,1310,70,1265,51,H,0,1,1310,1265,0
39256,2010,104,1321,77,1278,74,H,1,0,1278,1321,0
39257,2010,104,1326,72,1228,53,A,0,0,1228,1326,0
39258,2010,104,1353,71,1207,68,H,0,1,1353,1207,0
39259,2010,104,1371,79,1177,71,H,0,1,1371,1177,0
39260,2010,104,1373,74,1145,57,A,0,0,1145,1373,0
39261,2010,104,1385,69,1323,68,A,0,1,1385,1323,0
39262,2010,104,1425,68,1417,64,H,0,0,1417,1425,0
39263,2010,104,1436,85,1306,76,H,1,1,1436,1306,0
39264,2010,104,1455,66,1283,64,H,0,0,1283,1455,0
39265,2010,105,1115,59,1108,45,A,0,0,1108,1115,0
39266,2010,105,1117,69,1419,52,H,0,1,1117,1419,0
39267,2010,105,1122,83,1240,63,H,0,0,1240,1122,0
39268,2010,105,1144,71,1244,64,H,0,1,1144,1244,0
39269,2010,105,1157,68,1300,57,A,0,0,1300,1157,0
39270,2010,105,1163,84,1437,75,A,0,1,1163,1437,0
39271,2010,105,1167,82,1226,79,A,0,0,1226,1167,0
39272,2010,105,1175,66,1197,63,H,0,0,1197,1175,0
39273,2010,105,1193,74,1264,56,A,0,1,1193,1264,0
39274,2010,105,1238,70,1411,67,A,1,0,1411,1238,0
39275,2010,105,1242,59,1401,54,A,0,1,1242,1401,0
39276,2010,105,1268,85,1438,66,H,0,0,1438,1268,0
39277,2010,105,1271,62,1126,56,H,0,0,1126,1271,0
39278,2010,105,1290,54,1380,48,A,0,0,1380,1290,0
39279,2010,105,1299,69,1214,65,A,0,1,1299,1214,0
39280,2010,105,1308,88,1218,64,H,0,0,1218,1308,0
39281,2010,105,1313,72,1224,52,A,0,0,1224,1313,0
39282,2010,105,1317,107,1223,87,A,0,0,1223,1317,0
39283,2010,105,1341,74,1212,58,H,0,0,1212,1341,0
39284,2010,105,1351,72,1389,66,A,0,1,1351,1389,0
39285,2010,105,1354,71,1288,68,A,0,1,1354,1288,0
39286,2010,105,1366,82,1391,68,A,0,1,1366,1391,0
39287,2010,105,1398,109,1399,102,H,2,0,1399,1398,0
39288,2010,105,1441,75,1422,70,A,0,1,1441,1422,0
39289,2010,105,1445,70,1164,60,A,0,1,1445,1164,0
39290,2010,105,1454,64,1464,62,H,0,1,1454,1464,0
39291,2010,106,1124,88,1403,70,H,0,0,1403,1124,0
39292,2010,106,1179,79,1356,72,H,0,0,1356,1179,0
39293,2010,106,1183,83,1404,68,A,0,1,1183,1404,0
39294,2010,106,1209,77,1241,72,H,0,1,1209,1241,0
39295,2010,106,1210,68,1314,51,H,0,1,1210,1314,0
39296,2010,106,1220,82,1174,69,A,0,0,1174,1220,0
39297,2010,106,1232,75,1133,69,H,1,1,1232,1133,0
39298,2010,106,1246,81,1280,75,A,1,0,1280,1246,0
39299,2010,106,1276,80,1234,78,A,1,0,1234,1276,0
39300,2010,106,1277,72,1231,58,A,0,0,1231,1277,0
39301,2010,106,1293,80,1369,68,H,0,0,1369,1293,0
39302,2010,106,1318,65,1423,56,A,0,0,1423,1318,0
39303,2010,106,1320,70,1166,52,H,0,1,1320,1166,0
39304,2010,106,1330,78,1406,67,H,0,0,1406,1330,0
39305,2010,106,1331,76,1147,56,H,0,1,1331,1147,0
39306,2010,106,1343,58,1335,51,A,0,0,1335,1343,0
39307,2010,106,1347,74,1251,69,A,0,0,1251,1347,0
39308,2010,106,1353,68,1177,64,A,0,1,1353,1177,0
39309,2010,106,1361,68,1395,51,A,0,0,1395,1361,0
39310,2010,106,1370,81,1413,56,H,0,0,1413,1370,0
39311,2010,106,1378,65,1153,57,H,0,0,1153,1378,0
39312,2010,106,1392,86,1420,72,A,0,1,1392,1420,0
39313,2010,106,1416,68,1222,65,H,0,0,1222,1416,0
39314,2010,106,1421,69,1342,66,A,1,1,1421,1342,0
39315,2010,106,1433,73,1180,54,H,0,1,1433,1180,0
39316,2010,106,1439,87,1448,83,H,0,1,1439,1448,0
39317,2010,106,1440,91,1219,84,H,0,1,1440,1219,0
39318,2010,106,1453,74,1156,57,H,0,0,1156,1453,0
39319,2010,106,1456,63,1206,60,A,0,1,1456,1206,0
39320,2010,106,1457,69,1205,64,H,0,1,1457,1205,0
39321,2010,107,1103,61,1275,56,A,0,1,1103,1275,0
39322,2010,107,1110,57,1119,54,H,0,0,1119,1110,0
39323,2010,107,1116,92,1376,79,H,0,1,1116,1376,0
39324,2010,107,1123,69,1141,63,H,0,0,1141,1123,0
39325,2010,107,1129,81,1167,62,H,0,0,1167,1129,0
39326,2010,107,1131,93,1127,51,H,0,1,1131,1127,0
39327,2010,107,1137,78,1248,67,H,0,1,1137,1248,0
39328,2010,107,1138,64,1132,51,H,0,1,1138,1132,0
39329,2010,107,1139,73,1227,55,H,0,0,1227,1139,0
39330,2010,107,1140,92,1161,70,A,0,0,1161,1140,0
39331,2010,107,1144,66,1367,46,H,0,1,1144,1367,0
39332,2010,107,1158,73,1111,72,H,0,1,1158,1111,0
39333,2010,107,1160,77,1328,67,H,0,0,1328,1160,0
39334,2010,107,1169,73,1142,68,H,0,0,1142,1169,0
39335,2010,107,1181,81,1274,74,A,0,0,1274,1181,0
39336,2010,107,1182,83,1150,77,A,0,0,1150,1182,0
39337,2010,107,1185,58,1405,42,A,0,1,1185,1405,0
39338,2010,107,1189,70,1422,65,H,0,1,1189,1422,0
39339,2010,107,1199,69,1438,50,A,0,1,1199,1438,0
39340,2010,107,1203,66,1269,60,H,0,0,1269,1203,0
39341,2010,107,1204,79,1202,77,H,0,0,1202,1204,0
39342,2010,107,1229,76,1283,72,H,0,1,1229,1283,0
39343,2010,107,1243,91,1304,87,H,0,0,1304,1243,0
39344,2010,107,1245,74,1325,67,H,0,1,1245,1325,0
39345,2010,107,1250,91,1159,81,A,0,0,1159,1250,0
39346,2010,107,1257,91,1323,89,H,2,0,1323,1257,0
39347,2010,107,1263,72,1306,53,A,0,0,1306,1263,0
39348,2010,107,1267,64,1409,58,H,0,0,1409,1267,0
39349,2010,107,1268,67,1301,58,A,0,1,1268,1301,0
39350,2010,107,1272,77,1408,64,A,0,1,1272,1408,0
39351,2010,107,1281,82,1400,77,H,0,1,1281,1400,0
39352,2010,107,1287,77,1184,64,H,0,1,1287,1184,0
39353,2010,107,1288,68,1175,65,A,0,1,1288,1175,0
39354,2010,107,1298,83,1221,80,H,0,0,1221,1298,0
39355,2010,107,1299,87,1354,69,H,0,0,1354,1299,0
39356,2010,107,1305,74,1201,70,H,0,0,1201,1305,0
39357,2010,107,1307,83,1461,61,H,0,0,1461,1307,0
39358,2010,107,1322,82,1270,72,A,0,1,1322,1270,0
39359,2010,107,1329,69,1235,64,A,0,1,1329,1235,0
39360,2010,107,1334,74,1253,52,A,0,0,1253,1334,0
39361,2010,107,1336,81,1321,70,A,0,1,1336,1321,0
39362,2010,107,1345,60,1326,57,A,0,0,1326,1345,0
39363,2010,107,1350,84,1200,56,H,0,1,1350,1200,0
39364,2010,107,1358,66,1249,54,A,0,0,1249,1358,0
39365,2010,107,1364,73,1168,65,A,0,0,1168,1364,0
39366,2010,107,1371,59,1385,50,A,0,1,1371,1385,0
39367,2010,107,1374,67,1349,57,H,0,1,1374,1349,0
39368,2010,107,1387,62,1348,57,H,0,1,1387,1348,0
39369,2010,107,1389,69,1259,61,A,0,0,1259,1389,0
39370,2010,107,1396,73,1382,55,A,0,1,1396,1382,0
39371,2010,107,1397,69,1208,60,H,0,1,1397,1208,0
39372,2010,107,1398,76,1240,57,H,0,1,1398,1240,0
39373,2010,107,1412,59,1379,54,A,0,1,1412,1379,0
39374,2010,107,1415,74,1414,57,H,0,0,1414,1415,0
39375,2010,107,1426,85,1368,73,H,0,0,1368,1426,0
39376,2010,107,1427,57,1394,56,A,0,1,1427,1394,0
39377,2010,107,1428,66,1424,61,H,0,0,1424,1428,0
39378,2010,107,1429,67,1256,61,H,0,1,1429,1256,0
39379,2010,107,1434,84,1260,73,H,0,1,1434,1260,0
39380,2010,107,1436,74,1216,56,A,0,1,1436,1216,0
39381,2010,107,1444,90,1296,81,H,0,1,1444,1296,0
39382,2010,107,1452,88,1344,74,A,0,1,1452,1344,0
39383,2010,107,1455,76,1191,70,H,1,1,1455,1191,0
39384,2010,107,1459,73,1172,51,A,0,0,1172,1459,0
39385,2010,107,1460,70,1178,53,H,0,0,1178,1460,0
39386,2010,107,1462,88,1386,52,H,0,1,1462,1386,0
39387,2010,108,1122,77,1399,72,H,1,1,1122,1399,0
39388,2010,108,1125,79,1391,70,A,0,0,1391,1125,0
39389,2010,108,1136,53,1447,51,A,0,1,1136,1447,0
39390,2010,108,1154,73,1441,56,H,0,1,1154,1441,0
39391,2010,108,1173,68,1247,54,H,0,1,1173,1247,0
39392,2010,108,1176,62,1114,57,H,0,1,1176,1114,0
39393,2010,108,1188,91,1315,76,A,0,0,1315,1188,0
39394,2010,108,1194,77,1198,74,A,0,0,1198,1194,0
39395,2010,108,1196,78,1120,70,H,0,0,1120,1196,0
39396,2010,108,1223,62,1312,58,A,0,1,1223,1312,0
39397,2010,108,1225,82,1370,72,H,0,1,1225,1370,0
39398,2010,108,1236,71,1295,67,H,0,1,1236,1295,0
39399,2010,108,1237,103,1282,65,H,0,1,1237,1282,0
39400,2010,108,1239,75,1244,67,A,0,1,1239,1244,0
39401,2010,108,1252,93,1195,75,A,0,0,1195,1252,0
39402,2010,108,1254,68,1192,62,H,0,0,1192,1254,0
39403,2010,108,1258,74,1211,66,H,0,1,1258,1211,0
39404,2010,108,1273,77,1316,67,H,0,0,1316,1273,0
39405,2010,108,1278,68,1458,52,H,0,1,1278,1458,0
39406,2010,108,1284,51,1383,49,A,0,0,1383,1284,0
39407,2010,108,1286,80,1170,74,H,0,0,1170,1286,0
39408,2010,108,1291,85,1148,58,H,0,0,1148,1291,0
39409,2010,108,1294,58,1186,54,H,0,1,1294,1186,0
39410,2010,108,1309,82,1419,73,A,0,0,1419,1309,0
39411,2010,108,1319,86,1340,85,H,2,1,1319,1340,0
39412,2010,108,1324,88,1355,83,H,0,1,1324,1355,0
39413,2010,108,1333,80,1143,64,H,0,0,1143,1333,0
39414,2010,108,1338,58,1266,51,A,0,0,1266,1338,0
39415,2010,108,1339,83,1337,62,A,0,1,1339,1337,0
39416,2010,108,1352,64,1357,39,H,0,1,1352,1357,0
39417,2010,108,1377,59,1430,55,H,0,0,1430,1377,0
39418,2010,108,1384,73,1346,68,H,0,1,1384,1346,0
39419,2010,108,1388,61,1360,49,A,0,1,1388,1360,0
39420,2010,108,1390,72,1332,65,A,0,0,1332,1390,0
39421,2010,108,1393,75,1207,71,A,0,0,1207,1393,0
39422,2010,108,1407,66,1292,62,H,0,1,1407,1292,0
39423,2010,108,1417,71,1450,51,A,0,0,1450,1417,0
39424,2010,108,1418,56,1117,54,H,0,1,1418,1117,0
39425,2010,108,1425,67,1449,64,A,0,0,1449,1425,0
39426,2010,108,1435,82,1279,78,A,0,1,1435,1279,0
39427,2010,108,1442,63,1381,49,H,0,1,1442,1381,0
39428,2010,108,1443,99,1375,69,H,0,1,1443,1375,0
39429,2010,108,1454,69,1156,59,H,0,1,1454,1156,0
39430,2010,109,1135,80,1335,73,A,0,1,1135,1335,0
39431,2010,109,1144,79,1190,57,H,0,1,1144,1190,0
39432,2010,109,1165,79,1217,70,A,0,0,1217,1165,0
39433,2010,109,1171,48,1162,44,H,0,1,1171,1162,0
39434,2010,109,1233,69,1456,53,H,0,1,1233,1456,0
39435,2010,109,1320,71,1330,62,H,0,1,1320,1330,0
39436,2010,109,1343,82,1463,58,H,0,0,1463,1343,0
39437,2010,109,1392,68,1107,66,A,0,1,1392,1107,0
39438,2010,110,1105,65,1380,54,H,0,1,1105,1380,0
39439,2010,110,1106,91,1108,64,H,0,0,1108,1106,0
39440,2010,110,1111,81,1399,68,H,0,1,1111,1399,0
39441,2010,110,1115,57,1341,55,H,1,1,1115,1341,0
39442,2010,110,1119,69,1298,50,H,0,1,1119,1298,0
39443,2010,110,1120,92,1116,83,H,0,0,1116,1120,0
39444,2010,110,1123,68,1404,52,H,0,1,1123,1404,0
39445,2010,110,1130,71,1314,67,H,0,1,1130,1314,0
39446,2010,110,1131,78,1174,65,A,0,1,1131,1174,0
39447,2010,110,1132,87,1434,70,H,0,0,1434,1132,0
39448,2010,110,1133,76,1180,60,H,0,1,1133,1180,0
39449,2010,110,1135,57,1343,54,A,0,0,1343,1135,0
39450,2010,110,1138,77,1389,75,A,1,0,1389,1138,0
39451,2010,110,1139,70,1373,53,H,0,0,1373,1139,0
39452,2010,110,1140,85,1461,63,A,0,0,1461,1140,0
39453,2010,110,1141,79,1398,73,H,0,0,1398,1141,0
39454,2010,110,1143,64,1332,49,A,0,0,1332,1143,0
39455,2010,110,1145,70,1241,66,H,0,1,1145,1241,0
39456,2010,110,1148,62,1447,60,A,0,0,1447,1148,0
39457,2010,110,1155,72,1438,49,H,0,0,1438,1155,0
39458,2010,110,1156,87,1405,63,H,0,0,1405,1156,0
39459,2010,110,1157,47,1149,37,H,0,1,1157,1149,0
39460,2010,110,1158,85,1206,83,A,0,1,1158,1206,0
39461,2010,110,1163,76,1353,58,A,0,0,1353,1163,0
39462,2010,110,1165,88,1171,70,A,0,1,1165,1171,0
39463,2010,110,1166,78,1260,58,H,0,0,1260,1166,0
39464,2010,110,1168,78,1188,74,H,0,1,1168,1188,0
39465,2010,110,1172,61,1202,58,H,0,1,1172,1202,0
39466,2010,110,1176,53,1309,45,A,0,1,1176,1309,0
39467,2010,110,1178,68,1185,66,H,0,1,1178,1185,0
39468,2010,110,1179,90,1169,80,A,0,1,1179,1169,0
39469,2010,110,1183,73,1296,70,H,0,1,1183,1296,0
39470,2010,110,1184,77,1457,57,H,0,0,1457,1184,0
39471,2010,110,1187,76,1349,65,A,0,1,1187,1349,0
39472,2010,110,1189,84,1205,79,A,0,1,1189,1205,0
39473,2010,110,1192,56,1383,55,A,0,0,1383,1192,0
39474,2010,110,1195,85,1125,80,H,0,0,1125,1195,0
39475,2010,110,1196,64,1279,61,A,0,1,1196,1279,0
39476,2010,110,1197,72,1224,67,H,1,1,1197,1224,0
39477,2010,110,1208,76,1104,70,H,0,0,1104,1208,0
39478,2010,110,1209,67,1354,52,H,0,1,1209,1354,0
39479,2010,110,1211,72,1337,54,A,0,1,1211,1337,0
39480,2010,110,1214,71,1126,44,A,0,1,1214,1126,0
39481,2010,110,1217,77,1162,57,H,0,1,1217,1162,0
39482,2010,110,1220,92,1351,89,H,1,0,1351,1220,0
39483,2010,110,1227,82,1191,80,A,0,1,1227,1191,0
39484,2010,110,1229,71,1287,62,H,0,1,1229,1287,0
39485,2010,110,1236,78,1355,72,H,0,1,1236,1355,0
39486,2010,110,1237,77,1381,61,H,0,0,1381,1237,0
39487,2010,110,1238,84,1212,79,A,1,0,1212,1238,0
39488,2010,110,1239,76,1273,64,A,0,0,1273,1239,0
39489,2010,110,1242,94,1160,74,H,0,1,1242,1160,0
39490,2010,110,1243,83,1328,68,A,0,1,1243,1328,0
39491,2010,110,1245,74,1441,72,H,0,0,1441,1245,0
39492,2010,110,1246,58,1435,56,A,0,0,1435,1246,0
39493,2010,110,1248,90,1250,75,H,0,0,1250,1248,0
39494,2010,110,1251,76,1219,67,H,0,1,1251,1219,0
39495,2010,110,1252,85,1391,71,A,0,1,1252,1391,0
39496,2010,110,1253,77,1225,66,A,0,0,1225,1253,0
39497,2010,110,1254,83,1284,74,H,0,0,1284,1254,0
39498,2010,110,1255,68,1366,54,H,0,0,1366,1255,0
39499,2010,110,1256,70,1318,67,A,0,0,1318,1256,0
39500,2010,110,1257,68,1177,59,A,0,1,1257,1177,0
39501,2010,110,1258,77,1339,68,H,1,1,1258,1339,0
39502,2010,110,1264,78,1406,62,H,0,0,1406,1264,0
39503,2010,110,1267,58,1408,55,A,0,1,1267,1408,0
39504,2010,110,1268,76,1210,74,H,0,0,1210,1268,0
39505,2010,110,1270,65,1394,62,H,0,1,1270,1394,0
39506,2010,110,1271,66,1164,52,H,0,1,1271,1164,0
39507,2010,110,1272,76,1374,63,H,0,1,1272,1374,0
39508,2010,110,1275,69,1369,53,H,0,1,1275,1369,0
39509,2010,110,1278,81,1231,58,H,0,1,1278,1231,0
39510,2010,110,1280,60,1261,59,A,0,0,1261,1280,0
39511,2010,110,1281,74,1304,59,A,0,1,1281,1304,0
39512,2010,110,1283,62,1305,60,H,0,0,1305,1283,0
39513,2010,110,1285,86,1170,58,H,0,0,1170,1285,0
39514,2010,110,1290,62,1411,44,H,0,1,1290,1411,0
39515,2010,110,1291,74,1136,45,H,0,1,1291,1136,0
39516,2010,110,1292,81,1375,54,H,0,1,1292,1375,0
39517,2010,110,1293,75,1288,66,H,0,1,1293,1288,0
39518,2010,110,1294,64,1340,61,H,0,0,1340,1294,0
39519,2010,110,1301,68,1448,54,H,0,1,1301,1448,0
39520,2010,110,1306,61,1259,60,A,0,0,1259,1306,0
39521,2010,110,1307,59,1102,56,H,0,1,1307,1102,0
39522,2010,110,1308,84,1334,78,A,0,1,1308,1334,0
39523,2010,110,1310,85,1454,79,A,0,0,1454,1310,0
39524,2010,110,1311,66,1402,63,H,0,1,1311,1402,0
39525,2010,110,1312,66,1410,59,H,0,0,1410,1312,0
39526,2010,110,1313,74,1445,50,H,0,1,1313,1445,0
39527,2010,110,1315,74,1430,58,H,0,0,1430,1315,0
39528,2010,110,1316,66,1244,60,A,0,1,1316,1244,0
39529,2010,110,1317,83,1114,65,H,0,0,1114,1317,0
39530,2010,110,1319,74,1186,71,H,1,0,1186,1319,0
39531,2010,110,1322,82,1249,79,H,0,1,1322,1249,0
39532,2010,110,1324,88,1295,81,H,0,1,1324,1295,0
39533,2010,110,1325,64,1460,59,H,0,0,1460,1325,0
39534,2010,110,1326,74,1277,67,A,0,0,1277,1326,0
39535,2010,110,1329,82,1124,75,H,0,0,1124,1329,0
39536,2010,110,1331,89,1122,80,A,0,1,1331,1122,0
39537,2010,110,1335,81,1463,69,H,0,1,1335,1463,0
39538,2010,110,1336,55,1276,51,A,0,0,1276,1336,0
39539,2010,110,1342,59,1240,55,A,0,0,1240,1342,0
39540,2010,110,1345,75,1228,65,H,0,1,1345,1228,0
39541,2010,110,1346,87,1352,79,A,0,0,1352,1346,0
39542,2010,110,1347,76,1423,68,H,0,1,1347,1423,0
39543,2010,110,1348,101,1200,75,H,0,1,1348,1200,0
39544,2010,110,1350,74,1203,70,H,0,1,1350,1203,0
39545,2010,110,1356,89,1444,72,H,0,1,1356,1444,0
39546,2010,110,1359,60,1151,54,H,0,1,1359,1151,0
39547,2010,110,1361,68,1428,61,H,0,0,1428,1361,0
39548,2010,110,1362,71,1365,68,A,1,1,1362,1365,0
39549,2010,110,1363,77,1286,66,A,0,1,1363,1286,0
39550,2010,110,1364,64,1201,60,A,0,0,1201,1364,0
39551,2010,110,1368,66,1372,56,H,0,0,1372,1368,0
39552,2010,110,1379,68,1416,58,H,0,0,1416,1379,0
39553,2010,110,1384,73,1357,68,H,0,1,1384,1357,0
39554,2010,110,1385,74,1378,58,A,0,1,1385,1378,0
39555,2010,110,1390,65,1333,55,A,0,1,1390,1333,0
39556,2010,110,1396,75,1386,67,A,1,1,1396,1386,0
39557,2010,110,1397,63,1376,55,A,0,1,1397,1376,0
39558,2010,110,1400,71,1403,67,A,0,0,1403,1400,0
39559,2010,110,1401,60,1235,56,A,0,0,1235,1401,0
39560,2010,110,1407,86,1194,80,H,0,0,1194,1407,0
39561,2010,110,1412,75,1222,66,H,0,1,1412,1222,0
39562,2010,110,1413,82,1129,74,A,0,1,1413,1129,0
39563,2010,110,1414,66,1265,65,H,0,1,1414,1265,0
39564,2010,110,1415,62,1464,60,H,0,0,1464,1415,0
39565,2010,110,1418,73,1419,71,H,0,1,1418,1419,0
39566,2010,110,1422,59,1154,53,A,0,0,1154,1422,0
39567,2010,110,1424,70,1161,39,H,0,0,1161,1424,0
39568,2010,110,1426,71,1146,47,A,0,0,1146,1426,0
39569,2010,110,1427,91,1358,90,H,1,0,1358,1427,0
39570,2010,110,1429,68,1455,58,H,0,1,1429,1455,0
39571,2010,110,1431,78,1409,70,A,0,1,1431,1409,0
39572,2010,110,1433,70,1103,53,H,0,0,1103,1433,0
39573,2010,110,1436,77,1193,67,H,0,0,1193,1436,0
39574,2010,110,1442,64,1282,59,H,0,1,1442,1282,0
39575,2010,110,1443,78,1117,76,A,1,1,1443,1117,0
39576,2010,110,1449,97,1417,68,H,0,1,1449,1417,0
39577,2010,110,1450,51,1425,47,H,0,0,1425,1450,0
39578,2010,110,1451,89,1226,64,H,0,0,1226,1451,0
39579,2010,110,1452,75,1371,63,H,0,0,1371,1452,0
39580,2010,110,1453,60,1232,59,H,0,0,1232,1453,0
39581,2010,110,1459,82,1204,76,A,1,0,1204,1459,0
39582,2010,110,1462,81,1150,67,A,0,1,1462,1150,0
39583,2010,111,1113,73,1112,69,A,0,0,1112,1113,0
39584,2010,111,1127,81,1420,61,H,0,0,1420,1127,0
39585,2010,111,1137,69,1159,49,H,0,0,1159,1137,0
39586,2010,111,1142,102,1218,89,A,0,1,1142,1218,0
39587,2010,111,1181,67,1439,55,H,0,0,1439,1181,0
39588,2010,111,1182,73,1173,71,H,0,1,1182,1173,0
39589,2010,111,1190,63,1367,56,H,0,1,1190,1367,0
39590,2010,111,1221,64,1110,51,H,0,0,1110,1221,0
39591,2010,111,1263,66,1216,52,H,0,1,1263,1216,0
39592,2010,111,1266,79,1153,76,A,1,1,1266,1153,0
39593,2010,111,1338,70,1437,65,H,0,0,1437,1338,0
39594,2010,111,1382,77,1247,66,A,0,1,1382,1247,0
39595,2010,111,1387,69,1269,56,A,0,1,1387,1269,0
39596,2010,111,1458,70,1321,63,H,0,1,1458,1321,0
