,Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lor,Ldr,Last,Lto,Lstl,Lblk,Lpf,team0Win,team0,team1,wins0,wins1,avg_fgm0,avg_fgm1,std_fgm0,std_fgm1,avg_fga0,avg_fga1,std_fga0,std_fga1,avg_fgm30,avg_fgm31,std_fgm30,std_fgm31,avg_fga30,avg_fga31,std_fga30,std_fga31,avg_ftm0,avg_ftm1,std_ftm0,std_ftm1,avg_fta0,avg_fta1,std_fta0,std_fta1,avg_or0,avg_or1,std_or0,std_or1,avg_dr0,avg_dr1,std_dr0,std_dr1,avg_ast0,avg_ast1,std_ast0,std_ast1,avg_to0,avg_to1,std_to0,std_to1,avg_stl0,avg_stl1,std_stl0,std_stl1,avg_blk0,avg_blk1,std_blk0,std_blk1,avg_pf0,avg_pf1,std_pf0,std_pf1,ftr0,ftr1,efg0,efg1,to_p0,to_p1,orp0,orp1,SAG0,MOR0,BOB0,WOL0,WLK0,POM0,DOL0,COL0,RTH0,RPI0,SAG1,MOR1,BOB1,WOL1,WLK1,POM1,DOL1,COL1,RTH1,RPI1,SAG_rating0,SAG_rating1,MOR_rating0,MOR_rating1,BOB_rating0,BOB_rating1,WOL_rating0,WOL_rating1,WLK_rating0,WLK_rating1,POM_rating0,POM_rating1,DOL_rating0,DOL_rating1,COL_rating0,COL_rating1,RTH_rating0,RTH_rating1,RPI_rating0,RPI_rating1,dSAG,dSAG_rating,dMOR,dMOR_rating,dBOB,dBOB_rating,dWOL,dWOL_rating,dWLK,dWLK_rating,dPOM,dPOM_rating,dDOL,dDOL_rating,dCOL,dCOL_rating,dRTH,dRTH_rating,dRPI,dRPI_rating
734,2014,137,1124,74,1304,60,N,0,17,42,2,13,38,48,9,28,9,12,7,2,16,23,54,4,21,10,16,5,20,7,11,9,7,31,0,1304,1124,19,22,22.45,25.0,3.29,4.33,52.58,55.79,6.46,6.68,5.94,7.39,2.08,2.96,17.52,19.24,4.07,5.17,16.16,16.39,7.12,6.1,22.48,24.36,9.36,8.22,8.81,14.18,3.5,4.47,24.55,24.06,4.07,5.2,9.58,14.52,3.41,4.0,10.9,11.79,3.25,3.92,6.87,5.09,2.68,2.35,2.97,5.67,1.74,2.88,20.29,17.55,4.77,4.11,0.44,0.45,0.49,0.52,0.28,0.32,0.26,0.41,54.0,31.0,51.0,52.0,53.0,46.0,44.0,51.0,46.0,48.0,29.0,27.0,24.0,27.0,30.0,31.0,26.0,28.0,25.0,30.0,81.5161218045,85.0770286552,84.7279654797,85.443909232,81.8768433075,86.0335876096,81.7551959822,85.443909232,81.6349729047,84.9004148184,82.5085005023,84.7279654797,82.7733500409,85.6348343542,81.8768433075,85.2580894073,82.5085005023,85.8312502116,82.2509006257,84.9004148184,25.0,-3.56090685064,4.0,-0.715943752316,27.0,-4.15674430213,25.0,-3.68871324987,23.0,-3.26544191377,15.0,-2.21946497746,18.0,-2.86148431325,23.0,-3.38124609983,21.0,-3.3227497093,18.0,-2.64951419268
735,2014,137,1166,76,1418,66,N,0,28,54,9,23,11,21,6,30,18,6,0,3,17,25,66,4,16,12,17,13,23,8,4,3,5,18,0,1418,1166,20,26,27.39,27.48,4.14,4.47,59.74,55.09,6.9,5.89,7.23,10.36,2.77,3.4,19.32,24.61,5.19,5.21,17.84,14.21,6.36,5.91,26.84,18.91,9.04,7.68,13.65,8.45,4.02,3.28,24.19,25.91,5.77,4.63,13.1,17.73,3.44,4.38,13.87,9.94,3.82,3.28,7.0,4.09,3.01,2.58,3.94,1.39,2.48,1.66,21.16,17.64,4.31,4.11,0.46,0.35,0.52,0.6,0.34,0.24,0.36,0.27,119.0,125.0,116.0,118.0,113.0,115.0,111.0,106.0,139.0,90.0,11.0,10.0,12.0,12.0,6.0,9.0,16.0,10.0,11.0,10.0,75.4409421198,89.5603734008,74.9730541904,89.9538734543,75.6785769881,89.1947480247,75.5198696639,89.1947480247,75.9188425701,91.9436321311,75.7583665083,90.3805687189,76.0805499694,87.9398738965,76.490502844,89.9538734543,73.9152484914,89.5603734008,77.865652883,89.9538734543,108.0,-14.1194312811,115.0,-14.9808192639,104.0,-13.5161710366,106.0,-13.6748783608,107.0,-16.024789561,106.0,-14.6222022106,95.0,-11.8593239271,96.0,-13.4633706103,128.0,-15.6451249095,80.0,-12.0882205712
736,2014,137,1211,85,1329,77,N,0,25,50,9,18,26,41,7,30,13,15,5,1,28,26,65,3,15,22,37,17,23,13,12,10,2,33,0,1329,1211,21,27,26.42,26.64,4.38,4.71,56.85,54.33,7.43,6.85,7.15,6.88,3.07,3.3,19.42,17.76,5.34,4.98,20.33,15.67,7.17,6.72,28.09,22.06,9.66,8.36,9.55,9.64,3.17,3.97,25.7,26.24,4.98,3.95,13.64,14.48,4.71,3.47,10.42,11.24,2.51,2.32,7.58,6.7,3.66,2.16,4.79,3.91,2.52,1.96,19.61,18.09,4.74,3.79,0.51,0.42,0.53,0.55,0.23,0.28,0.28,0.3,16.0,23.0,22.0,39.0,15.0,22.0,37.0,37.0,26.0,45.0,21.0,24.0,28.0,24.0,20.0,19.0,22.0,20.0,29.0,20.0,87.9398738965,86.681284732,86.2423301332,86.0335876096,86.4580231363,85.2580894073,83.4717549108,86.0335876096,88.2278269292,86.91281934,86.4580231363,87.1534345421,83.7678371793,86.4580231363,83.7678371793,86.91281934,85.6348343542,85.0770286552,82.6399798686,86.91281934,-5.0,1.25858916448,-1.0,0.208742523536,-6.0,1.19993372896,15.0,-2.5618326988,-5.0,1.31500758921,3.0,-0.695411405864,15.0,-2.69018595701,17.0,-3.14498216074,-3.0,0.557805698995,25.0,-4.27283947143
737,2014,137,1235,93,1300,75,N,0,35,55,9,17,14,16,10,24,21,9,5,5,14,30,65,5,16,10,12,13,11,12,6,3,5,13,0,1300,1235,26,26,23.9,29.27,4.53,4.47,52.61,62.09,6.72,6.55,5.03,8.3,2.5,2.97,15.45,23.67,3.47,5.66,19.39,16.03,7.64,5.61,26.71,23.09,8.36,7.52,11.45,10.21,3.39,4.46,23.16,28.58,4.85,5.75,14.1,18.55,3.96,4.66,11.39,10.55,4.21,2.83,7.68,6.03,2.98,2.73,3.84,2.94,2.49,1.9,20.1,17.42,4.57,3.61,0.53,0.37,0.5,0.54,0.3,0.22,0.35,0.28,83.0,92.0,105.0,74.0,96.0,74.0,81.0,98.0,123.0,99.0,13.0,20.0,9.0,9.0,14.0,23.0,5.0,6.0,10.0,7.0,78.5040055319,88.8528615906,77.6877838456,86.91281934,76.5735163508,90.3805687189,79.3664111822,90.3805687189,77.3375197224,88.5314355592,79.3664111822,86.2423301332,78.6913048291,92.6056893958,77.1649751449,91.9436321311,75.1279646467,89.9538734543,77.079319256,91.3640520151,70.0,-10.3488560587,72.0,-9.22503549445,96.0,-13.8070523681,65.0,-11.0141575367,82.0,-11.1939158369,51.0,-6.87591895094,76.0,-13.9143845667,92.0,-14.7786569861,113.0,-14.8259088076,92.0,-14.2847327591
738,2014,137,1242,80,1184,69,N,0,32,53,0,7,16,24,14,29,17,14,2,7,14,22,57,12,31,13,16,8,11,14,7,8,1,21,1,1242,1184,24,22,27.39,25.55,5.03,4.86,55.33,52.68,6.86,5.38,5.58,8.94,1.84,3.15,16.15,23.13,3.5,5.31,19.24,17.35,5.43,7.13,27.06,23.03,7.44,8.27,11.79,6.87,3.33,2.53,26.33,18.84,5.02,4.75,15.12,14.03,4.46,4.6,13.18,10.77,4.29,3.01,5.85,8.0,1.64,2.1,5.67,1.74,2.47,1.34,21.09,21.03,4.49,3.52,0.5,0.45,0.55,0.57,0.36,0.25,0.37,0.23,6.0,13.0,3.0,8.0,4.0,8.0,12.0,5.0,6.0,3.0,143.0,146.0,130.0,107.0,129.0,124.0,125.0,114.0,140.0,97.0,91.9436321311,73.6207468017,88.8528615906,73.4019060165,94.3184589192,74.5901197981,90.847465327,76.4078387279,93.3804301684,74.6662258345,90.847465327,75.0503814144,89.1947480247,74.9730541904,92.6056893958,75.8384533047,91.9436321311,73.8413240749,94.3184589192,77.2510391762,-137.0,18.3228853294,-133.0,15.4509555741,-127.0,19.7283391211,-99.0,14.4396265992,-125.0,18.7142043339,-116.0,15.7970839126,-113.0,14.2216938343,-109.0,16.7672360911,-134.0,18.1023080562,-94.0,17.0674197429
739,2014,137,1246,56,1243,49,N,0,19,50,4,15,14,21,13,27,8,15,4,7,11,19,53,5,21,6,12,9,19,8,10,7,3,20,0,1243,1246,20,24,24.34,25.18,3.76,4.81,55.84,55.79,7.38,7.55,6.03,5.09,2.57,2.09,18.03,15.65,3.99,4.46,15.0,20.47,5.16,6.63,22.78,30.0,7.06,8.88,12.41,14.65,4.83,4.66,23.59,26.5,4.13,5.12,15.47,11.5,4.48,3.66,12.31,12.21,3.52,3.76,6.19,4.76,3.09,2.41,2.97,6.24,1.94,2.97,21.69,19.0,3.55,4.68,0.42,0.55,0.49,0.5,0.34,0.31,0.34,0.42,40.0,53.0,40.0,47.0,49.0,43.0,49.0,42.0,41.0,51.0,18.0,26.0,18.0,33.0,16.0,17.0,25.0,22.0,19.0,17.0,83.327529915,87.4040622652,81.6349729047,85.6348343542,83.327529915,87.4040622652,82.37883232,84.3945579015,82.124635251,87.9398738965,82.9086960098,87.6657856957,82.124635251,85.8312502116,83.0461086281,86.4580231363,83.1856851632,87.1534345421,81.8768433075,87.6657856957,22.0,-4.07653235015,27.0,-3.99986144951,22.0,-4.07653235015,14.0,-2.01572558153,33.0,-5.81523864549,26.0,-4.75708968591,24.0,-3.70661496054,20.0,-3.41191450815,22.0,-3.96774937892,34.0,-5.7889423882
740,2014,137,1272,71,1203,66,N,0,27,55,6,22,11,16,15,21,19,12,8,4,20,25,56,2,12,14,24,16,17,8,10,9,2,16,0,1203,1272,24,22,25.44,28.03,4.56,5.38,54.88,59.03,5.69,6.12,5.78,5.39,2.52,2.38,15.69,16.06,4.5,4.47,16.75,15.39,5.56,4.82,25.62,23.58,6.71,8.01,11.81,12.68,2.98,3.77,25.56,24.71,4.4,5.49,14.16,17.0,4.38,4.58,13.06,13.39,4.47,3.36,7.06,8.65,2.75,3.32,4.16,4.77,2.37,2.51,18.09,18.03,3.25,4.58,0.48,0.41,0.52,0.52,0.35,0.33,0.35,0.36,46.0,57.0,43.0,29.0,46.0,41.0,34.0,33.0,43.0,29.0,41.0,39.0,34.0,37.0,43.0,40.0,28.0,35.0,37.0,37.0,82.5085005023,83.1856851632,81.1673188669,83.4717549108,82.9086960098,84.2331532086,85.0770286552,83.7678371793,82.5085005023,82.9086960098,83.1856851632,83.327529915,84.2331532086,85.2580894073,84.3945579015,84.0750151553,82.9086960098,83.7678371793,85.0770286552,83.7678371793,5.0,-0.677184660979,18.0,-2.30443604391,9.0,-1.32445719881,-8.0,1.30919147589,3.0,-0.400195507531,1.0,-0.141844751771,6.0,-1.02493619874,-2.0,0.319542746269,6.0,-0.859141169495,-8.0,1.30919147589
741,2014,137,1273,78,1181,71,N,0,25,45,5,13,23,28,3,24,16,8,3,0,15,22,62,15,37,12,13,16,19,15,12,6,1,22,1,1273,1181,23,26,26.65,26.68,3.78,4.56,57.13,57.59,7.08,5.37,8.26,8.85,3.29,2.8,21.26,22.47,4.83,5.5,15.65,16.44,5.35,6.68,21.29,22.65,5.72,7.57,10.97,12.0,3.22,4.61,25.45,22.47,4.5,4.61,15.84,14.53,4.84,4.15,12.19,9.47,3.76,3.41,6.19,7.0,2.59,2.69,4.19,3.06,1.74,2.03,19.1,19.38,4.74,4.65,0.38,0.4,0.54,0.54,0.31,0.22,0.33,0.35,89.0,94.0,95.0,90.0,97.0,95.0,100.0,93.0,124.0,81.0,7.0,8.0,8.0,15.0,8.0,6.0,14.0,14.0,9.0,9.0,77.9553067732,91.3640520151,77.5117651609,90.847465327,77.4244254159,90.847465327,77.865652883,88.2278269292,77.2510391762,90.847465327,77.4244254159,91.9436321311,76.9940633872,88.5314355592,77.5995481436,88.5314355592,75.0503814144,90.3805687189,78.6913048291,90.3805687189,82.0,-13.4087452419,86.0,-13.3357001661,87.0,-13.4230399111,75.0,-10.3621740462,89.0,-13.5964261508,89.0,-14.5192067151,86.0,-11.537372172,79.0,-10.9318874156,115.0,-15.3301873045,72.0,-11.6892638898
742,2014,137,1314,79,1344,77,N,0,33,71,4,15,9,13,21,19,15,9,7,4,19,28,53,4,16,17,21,9,17,12,10,4,8,14,0,1344,1314,23,23,24.15,27.72,4.25,3.79,56.79,59.88,7.15,5.84,6.29,4.19,2.74,2.33,18.0,12.47,4.65,3.76,18.62,16.69,6.81,7.32,23.82,26.69,8.11,10.9,12.44,14.06,4.32,4.6,24.38,25.69,4.26,4.4,13.65,15.56,3.67,3.83,11.65,12.03,3.27,2.76,5.59,7.31,2.49,2.55,4.85,4.78,3.07,3.02,17.32,20.31,3.88,4.21,0.43,0.45,0.48,0.5,0.29,0.28,0.35,0.37,45.0,33.0,45.0,38.0,45.0,48.0,35.0,36.0,42.0,40.0,27.0,19.0,25.0,28.0,27.0,25.0,27.0,29.0,23.0,25.0,82.6399798686,85.443909232,84.3945579015,87.1534345421,82.6399798686,85.8312502116,83.6184806882,85.2580894073,82.6399798686,85.443909232,82.2509006257,85.8312502116,84.0750151553,85.443909232,83.9199647131,85.0770286552,83.0461086281,86.2423301332,83.327529915,85.8312502116,18.0,-2.80392936344,14.0,-2.75887664061,20.0,-3.19127034296,10.0,-1.63960871912,18.0,-2.80392936344,23.0,-3.58034958581,8.0,-1.36889407676,7.0,-1.15706394211,19.0,-3.19622150502,15.0,-2.50372029655
743,2014,137,1372,77,1433,75,N,1,27,51,6,16,17,23,10,25,16,17,6,2,16,30,65,8,21,7,11,11,18,13,11,11,5,21,0,1433,1372,26,29,26.24,26.23,3.9,4.51,62.68,56.84,5.85,5.65,7.41,7.16,2.81,2.07,21.26,20.35,4.96,4.56,15.09,16.23,7.87,4.92,22.38,22.81,10.01,5.84,14.15,13.0,4.86,2.71,23.74,20.61,4.62,4.7,13.12,16.42,4.28,4.15,12.26,10.97,3.53,3.2,11.18,7.03,3.86,3.02,4.26,3.16,2.12,2.38,19.56,20.9,4.37,2.9,0.36,0.41,0.48,0.53,0.28,0.28,0.35,0.39,23.0,17.0,29.0,21.0,21.0,12.0,32.0,24.0,30.0,13.0,82.0,113.0,72.0,22.0,72.0,55.0,43.0,49.0,73.0,52.0,86.2423301332,78.5973648415,87.6657856957,75.9188425701,85.0770286552,79.5654349627,86.681284732,86.4580231363,86.681284732,79.5654349627,89.1947480247,81.3985932371,84.5594242996,82.9086960098,86.0335876096,82.124635251,84.9004148184,79.465557809,88.8528615906,81.7551959822,-59.0,7.64496529161,-96.0,11.7469431256,-43.0,5.51159369249,-1.0,0.223261595738,-51.0,7.11584976934,-43.0,7.79615478764,-11.0,1.65072828981,-25.0,3.9089523586,-43.0,5.43485700942,-39.0,7.09766560847
744,2014,137,1390,58,1307,53,N,0,19,49,8,15,12,17,5,30,10,10,6,5,20,19,52,4,21,11,19,9,28,12,10,2,2,18,0,1307,1390,27,21,25.09,25.27,4.08,4.5,54.52,54.42,8.77,8.42,5.85,5.91,2.37,2.67,17.33,15.94,5.75,5.21,18.61,17.06,7.18,5.82,25.61,24.27,9.25,6.61,10.64,9.67,4.26,4.58,27.52,25.18,4.33,4.79,15.45,11.79,4.84,4.28,10.61,11.24,3.44,2.91,4.85,5.09,2.39,2.48,5.15,4.24,2.27,2.03,16.94,18.06,4.52,4.23,0.48,0.46,0.52,0.52,0.26,0.28,0.32,0.29,31.0,28.0,30.0,19.0,31.0,28.0,20.0,17.0,27.0,12.0,33.0,41.0,36.0,41.0,32.0,36.0,38.0,38.0,36.0,41.0,84.7279654797,84.3945579015,85.2580894073,83.1856851632,84.9004148184,83.9199647131,87.1534345421,83.1856851632,84.7279654797,84.5594242996,85.2580894073,83.9199647131,86.91281934,83.6184806882,87.6657856957,83.6184806882,85.443909232,83.9199647131,89.1947480247,83.1856851632,-2.0,0.333407578175,-13.0,2.0724042441,-6.0,0.980450105364,-22.0,3.96774937892,-1.0,0.168541180122,-8.0,1.33812469427,-18.0,3.29433865181,-21.0,4.04730500748,-9.0,1.52394451897,-29.0,6.00906286147
745,2014,137,1397,86,1269,67,N,0,30,56,2,14,24,31,10,27,16,12,8,3,13,28,66,3,11,8,11,14,19,12,13,8,1,21,1,1397,1269,20,24,24.41,27.25,4.13,4.31,55.16,59.22,6.53,6.26,5.56,5.44,2.7,2.76,16.88,15.66,4.47,4.71,16.12,16.16,6.38,6.86,22.78,23.69,7.56,8.34,13.72,12.19,4.62,3.98,25.03,26.38,4.21,4.45,12.09,15.19,3.87,5.65,10.88,13.53,3.63,2.6,5.19,6.81,2.1,2.36,4.72,5.53,2.61,2.3,17.19,19.62,4.04,4.32,0.42,0.41,0.5,0.51,0.29,0.33,0.39,0.34,25.0,15.0,31.0,53.0,25.0,11.0,53.0,48.0,33.0,42.0,47.0,64.0,37.0,25.0,40.0,50.0,33.0,25.0,40.0,23.0,85.8312502116,82.37883232,88.2278269292,80.3933600113,84.7279654797,83.7678371793,81.6349729047,85.8312502116,85.8312502116,83.327529915,89.5603734008,81.9999701964,81.6349729047,84.3945579015,82.2509006257,85.8312502116,84.3945579015,83.327529915,83.0461086281,86.2423301332,-22.0,3.45241789155,-49.0,7.8344669179,-6.0,0.960128300434,28.0,-4.1962773069,-15.0,2.50372029655,-39.0,7.56040320447,20.0,-2.75958499688,23.0,-3.58034958581,-7.0,1.06702798653,19.0,-3.19622150502
746,2014,137,1417,76,1409,59,N,0,29,63,5,16,13,15,13,23,17,10,11,5,13,21,57,7,19,10,14,12,21,14,16,2,2,18,0,1409,1417,21,26,24.67,29.06,4.65,5.37,55.82,59.29,6.45,5.28,5.76,6.38,2.76,2.5,17.7,16.32,5.32,4.72,18.0,17.32,5.77,5.55,26.67,23.12,8.97,6.35,10.79,10.09,2.34,2.55,25.52,25.56,4.03,4.75,12.52,17.21,4.14,4.01,11.45,10.53,3.88,2.5,6.97,9.38,2.38,2.92,3.79,2.88,1.98,1.65,21.42,17.74,5.17,4.36,0.49,0.4,0.49,0.55,0.28,0.23,0.31,0.31,71.0,67.0,76.0,86.0,83.0,65.0,101.0,82.0,99.0,73.0,15.0,11.0,16.0,17.0,12.0,18.0,17.0,15.0,14.0,14.0,79.6660627967,88.2278269292,80.0765146338,89.5603734008,79.170232858,87.9398738965,78.2272766163,87.6657856957,78.5040055319,89.1947480247,80.2868355773,87.4040622652,76.909199656,87.6657856957,78.5973648415,88.2278269292,77.079319256,88.5314355592,79.465557809,88.5314355592,56.0,-8.56176413256,56.0,-9.48385876701,60.0,-8.76964103846,69.0,-9.4385090794,71.0,-10.6907424928,47.0,-7.1172266878,84.0,-10.7565860397,67.0,-9.63046208768,85.0,-11.4521163032,59.0,-9.06587775023
747,2014,137,1438,70,1157,59,N,0,21,40,8,17,20,25,0,28,16,7,4,5,16,21,50,9,19,8,14,5,23,13,8,5,2,19,1,1438,1157,28,18,23.06,24.67,4.34,3.76,50.97,57.47,5.47,9.06,5.5,5.73,2.4,2.55,15.09,17.9,4.49,5.56,14.32,15.47,5.98,5.91,21.59,22.33,8.48,8.63,10.91,12.7,2.95,5.55,24.65,26.13,4.68,5.09,13.09,9.93,4.08,3.64,10.21,14.1,3.28,4.44,5.32,6.2,2.91,2.27,3.97,2.8,1.99,2.06,16.06,19.93,3.84,4.46,0.43,0.41,0.51,0.49,0.28,0.38,0.35,0.34,5.0,3.0,6.0,7.0,7.0,4.0,6.0,9.0,7.0,8.0,224.0,200.0,204.0,206.0,210.0,222.0,208.0,188.0,221.0,196.0,92.6056893958,68.1537802094,94.3184589192,69.6958712769,91.9436321311,69.4352328107,91.3640520151,69.3054884633,91.3640520151,69.0471129206,93.3804301684,68.2804038233,91.9436321311,69.1761175376,90.3805687189,70.4875573943,91.3640520151,68.3438359271,90.847465327,69.958094176,-219.0,24.4519091865,-197.0,24.6225876423,-198.0,22.5083993203,-199.0,22.0585635518,-203.0,22.3169390945,-218.0,25.1000263452,-202.0,22.7675145935,-179.0,19.8930113246,-214.0,23.020216088,-188.0,20.8893711511
748,2014,137,1455,64,1142,37,N,0,23,50,6,19,12,21,11,35,17,12,4,6,17,12,58,5,28,8,18,13,21,5,6,7,1,17,0,1142,1455,11,33,21.73,24.73,2.99,3.17,53.83,54.09,4.24,5.33,6.33,6.85,2.97,2.2,18.9,19.73,5.29,4.98,12.2,18.64,4.77,5.75,17.77,25.58,7.03,7.27,10.73,11.88,3.11,3.25,20.73,26.73,4.52,3.86,11.37,13.36,2.94,2.92,8.97,10.45,3.25,3.04,5.53,6.85,2.36,2.21,2.67,5.12,1.73,2.56,18.8,16.91,4.37,3.21,0.33,0.48,0.46,0.52,0.23,0.27,0.31,0.35,175.0,212.0,206.0,220.0,187.0,166.0,196.0,230.0,187.0,208.0,12.0,12.0,14.0,1.0,11.0,5.0,2.0,3.0,1.0,4.0,71.3635185653,89.1947480247,68.9184677008,89.1947480247,69.3054884633,88.5314355592,68.4073491939,97.1819567323,70.5542321487,89.5603734008,71.9825702049,92.6056893958,69.958094176,95.5146417544,67.7757837034,94.3184589192,70.5542321487,97.1819567323,69.1761175376,93.3804301684,163.0,-17.8312294594,200.0,-20.2762803239,192.0,-19.2259470959,219.0,-28.7746075384,176.0,-19.0061412522,161.0,-20.6231191909,194.0,-25.5565475785,227.0,-26.5426752158,186.0,-26.6277245836,204.0,-24.2043126309
749,2014,138,1163,77,1437,65,N,0,23,52,9,20,22,28,7,29,10,11,11,2,17,18,51,11,31,18,24,6,24,10,16,6,2,24,0,1437,1163,28,26,25.75,24.38,5.1,5.33,56.06,54.38,6.0,5.74,9.03,7.12,2.98,3.04,25.03,18.38,5.13,3.94,18.0,15.97,6.16,5.93,25.25,21.0,7.07,6.65,11.28,10.09,3.59,3.9,25.81,25.29,3.97,5.17,15.62,12.59,3.94,4.61,11.84,11.68,3.84,3.59,6.94,6.97,3.06,2.38,4.03,6.21,2.35,3.02,19.72,18.26,4.33,3.82,0.46,0.39,0.54,0.51,0.29,0.31,0.33,0.31,4.0,6.0,4.0,4.0,5.0,7.0,4.0,4.0,4.0,5.0,24.0,16.0,21.0,20.0,29.0,26.0,18.0,26.0,24.0,22.0,93.3804301684,86.0335876096,91.9436321311,87.9398738965,93.3804301684,86.681284732,93.3804301684,86.91281934,92.6056893958,85.0770286552,91.3640520151,85.6348343542,93.3804301684,87.4040622652,93.3804301684,85.6348343542,93.3804301684,86.0335876096,92.6056893958,86.4580231363,-20.0,7.34684255883,-10.0,4.00375823455,-17.0,6.69914543642,-16.0,6.46761082843,-24.0,7.52866074065,-19.0,5.72921766093,-14.0,5.97636790329,-22.0,7.74559581428,-20.0,7.34684255883,-17.0,6.14766625953
750,2014,138,1173,55,1393,53,N,0,19,46,7,16,10,18,11,24,12,14,7,4,16,21,54,0,10,11,14,11,20,4,9,6,7,16,0,1393,1173,27,23,24.06,25.67,4.46,4.08,55.06,55.06,7.53,6.16,5.0,6.58,2.74,2.28,14.94,17.39,5.86,5.07,15.03,15.48,6.58,5.18,21.38,22.73,8.33,6.5,13.19,11.64,4.99,4.28,22.06,23.67,5.03,4.57,11.94,13.06,4.07,3.7,8.91,12.0,2.29,3.31,8.03,5.82,3.02,3.0,4.94,2.61,2.21,1.66,15.91,20.06,4.42,4.21,0.4,0.42,0.49,0.53,0.22,0.31,0.37,0.34,19.0,21.0,13.0,5.0,18.0,14.0,9.0,8.0,5.0,16.0,58.0,56.0,54.0,44.0,54.0,51.0,56.0,40.0,56.0,43.0,87.1534345421,81.053486588,86.681284732,81.2823403832,88.8528615906,81.5161218045,92.6056893958,82.7733500409,87.4040622652,81.5161218045,88.5314355592,81.8768433075,90.3805687189,81.2823403832,90.847465327,83.327529915,92.6056893958,81.2823403832,87.9398738965,82.9086960098,-39.0,6.09994795413,-35.0,5.39894434881,-41.0,7.33673978611,-39.0,9.8323393549,-36.0,5.88794046063,-37.0,6.65459225174,-47.0,9.09822833573,-32.0,7.51993541202,-51.0,11.3233490126,-27.0,5.03117788672
751,2014,138,1196,61,1338,45,N,0,25,58,5,20,6,9,14,24,9,6,10,5,7,19,51,4,17,3,6,10,21,14,11,4,2,12,0,1338,1196,25,32,24.85,24.38,5.58,3.34,53.88,52.76,7.36,5.25,5.15,6.85,2.76,2.81,14.44,18.62,4.41,5.95,17.62,15.12,5.87,6.03,24.79,22.88,7.73,7.07,12.15,11.68,4.17,4.68,23.94,24.0,4.14,4.71,15.62,13.35,4.51,3.86,10.56,11.32,2.88,2.9,7.0,7.21,2.73,3.09,3.0,2.85,1.87,1.54,17.5,16.21,4.25,2.9,0.47,0.44,0.51,0.53,0.27,0.3,0.38,0.35,20.0,18.0,20.0,31.0,17.0,16.0,23.0,31.0,18.0,39.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,86.91281934,94.3184589192,87.4040622652,95.5146417544,86.91281934,95.5146417544,84.7279654797,95.5146417544,87.6657856957,94.3184589192,87.9398738965,94.3184589192,86.2423301332,97.1819567323,84.7279654797,97.1819567323,87.4040622652,95.5146417544,83.4717549108,97.1819567323,17.0,-7.40563957914,16.0,-8.11057948927,18.0,-8.6018224144,29.0,-10.7866762747,14.0,-6.65267322347,13.0,-6.37858502265,22.0,-10.9396265992,30.0,-12.4539912526,16.0,-8.11057948927,38.0,-13.7102018215
752,2014,138,1257,66,1387,51,N,0,22,49,6,17,16,24,10,27,14,19,9,5,18,21,53,0,15,9,16,9,21,10,18,9,0,19,1,1257,1387,29,25,28.91,24.29,4.78,3.28,61.03,54.65,6.58,5.68,8.06,5.71,3.88,2.58,21.71,17.84,5.7,4.36,16.24,15.77,6.8,4.9,24.65,22.19,7.51,6.9,13.71,9.94,3.66,3.04,24.18,25.74,4.65,4.62,15.68,14.1,4.62,3.68,10.29,12.61,3.12,3.26,10.12,7.39,3.65,2.49,4.62,4.23,1.78,2.16,19.5,17.29,4.27,3.5,0.41,0.41,0.54,0.5,0.23,0.33,0.37,0.29,2.0,1.0,11.0,11.0,2.0,2.0,13.0,16.0,8.0,19.0,36.0,49.0,33.0,18.0,35.0,34.0,30.0,23.0,34.0,27.0,95.5146417544,83.9199647131,97.1819567323,82.124635251,89.5603734008,84.3945579015,89.5603734008,87.4040622652,95.5146417544,84.0750151553,95.5146417544,84.2331532086,88.8528615906,84.9004148184,87.9398738965,86.2423301332,90.847465327,84.2331532086,87.1534345421,85.443909232,-34.0,11.5946770414,-48.0,15.0573214813,-22.0,5.16581549931,-7.0,2.1563111357,-33.0,11.4396265992,-32.0,11.2814885458,-17.0,3.95244677221,-7.0,1.69754376335,-26.0,6.61431211843,-8.0,1.70952531012
