Id,Pred
2016_1403_1451,0.594
2016_1403_1452,0.354
2016_1403_1453,0.59
2016_1403_1455,0.363
2016_1403_1458,0.35
2016_1403_1462,0.352
2016_1403_1463,0.485
2016_1409_1421,0.709
2016_1409_1423,0.548
2016_1409_1425,0.219
2016_1409_1428,0.332
2016_1409_1433,0.287
2016_1409_1435,0.281
2016_1409_1437,0.095
2016_1409_1438,0.104
2016_1409_1451,0.752
2016_1409_1452,0.211
2016_1409_1453,0.705
2016_1409_1455,0.316
2016_1409_1458,0.271
2016_1409_1462,0.201
2016_1409_1463,0.437
2016_1421_1423,0.386
2016_1421_1425,0.236
2016_1421_1428,0.216
2016_1421_1433,0.238
2016_1421_1435,0.239
2016_1421_1437,0.132
2016_1421_1438,0.116
2016_1421_1451,0.519
2016_1421_1452,0.146
2016_1421_1453,0.435
2016_1421_1455,0.2
2016_1421_1458,0.245
2016_1421_1462,0.194
2016_1421_1463,0.265
2016_1423_1425,0.305
2016_1423_1428,0.385
2016_1423_1433,0.356
2016_1423_1435,0.341
2016_1423_1437,0.29
2016_1423_1438,0.288
2016_1423_1451,0.678
2016_1423_1452,0.336
2016_1423_1453,0.621
2016_1423_1455,0.357
2016_1423_1458,0.346
2016_1423_1462,0.327
2016_1423_1463,0.452
2016_1425_1428,0.473
2016_1425_1433,0.346
2016_1425_1435,0.387
2016_1425_1437,0.208
2016_1425_1438,0.218
2016_1425_1451,0.657
2016_1425_1452,0.344
2016_1425_1453,0.654
2016_1425_1455,0.361
2016_1425_1458,0.358
2016_1425_1462,0.327
2016_1425_1463,0.508
2016_1428_1433,0.519
2016_1428_1435,0.494
2016_1428_1437,0.381
2016_1428_1438,0.361
2016_1428_1451,0.788
2016_1428_1452,0.412
2016_1428_1453,0.799
2016_1428_1455,0.465
2016_1428_1458,0.543
2016_1428_1462,0.445
2016_1428_1463,0.564
2016_1433_1435,0.362
2016_1433_1437,0.227
2016_1433_1438,0.23
2016_1433_1451,0.683
2016_1433_1452,0.302
2016_1433_1453,0.708
2016_1433_1455,0.345
2016_1433_1458,0.349
2016_1433_1462,0.318
2016_1433_1463,0.515
2016_1435_1437,0.225
2016_1435_1438,0.243
2016_1435_1451,0.761
2016_1435_1452,0.296
2016_1435_1453,0.76
2016_1435_1455,0.345
2016_1435_1458,0.347
2016_1435_1462,0.32
2016_1435_1463,0.474
2016_1437_1438,0.379
2016_1437_1451,0.956
2016_1437_1452,0.426
2016_1437_1453,0.951
2016_1437_1455,0.8
2016_1437_1458,0.913
2016_1437_1462,0.408
2016_1437_1463,0.831
2016_1438_1451,0.951
2016_1438_1452,0.523
2016_1438_1453,0.947
2016_1438_1455,0.823
2016_1438_1458,0.91
2016_1438_1462,0.492
2016_1438_1463,0.82
2016_1451_1452,0.168
2016_1451_1453,0.458
2016_1451_1455,0.271
2016_1451_1458,0.344
2016_1451_1462,0.197
2016_1451_1463,0.327
2016_1452_1453,0.906
2016_1452_1455,0.684
2016_1452_1458,0.749
2016_1452_1462,0.486
2016_1452_1463,0.685
2016_1453_1455,0.211
2016_1453_1458,0.248
2016_1453_1462,0.193
2016_1453_1463,0.281
2016_1455_1458,0.512
2016_1455_1462,0.378
2016_1455_1463,0.558
2016_1458_1462,0.335
2016_1458_1463,0.534
2016_1462_1463,0.677
