,Id,Pred,Season,team0,team1,wins0,wins1
4084,2013_1279_1424,0.5,2013,1279,1424,26,24
4085,2013_1279_1433,0.5,2013,1279,1433,26,26
4086,2013_1279_1434,0.5,2013,1279,1434,26,25
4087,2013_1279_1437,0.5,2013,1279,1437,26,19
4088,2013_1279_1443,0.5,2013,1279,1443,26,19
4089,2013_1279_1455,0.5,2013,1279,1455,26,26
4090,2013_1279_1458,0.5,2013,1279,1458,26,23
4091,2013_1281_1285,0.5,2013,1281,1285,23,23
4092,2013_1281_1292,0.5,2013,1281,1292,23,28
4093,2013_1281_1299,0.5,2013,1281,1299,23,18
4094,2013_1281_1301,0.5,2013,1281,1301,23,24
4095,2013_1281_1307,0.5,2013,1281,1307,23,29
4096,2013_1281_1308,0.5,2013,1281,1308,23,23
4097,2013_1281_1314,0.5,2013,1281,1314,23,23
4098,2013_1281_1322,0.5,2013,1281,1322,23,19
4099,2013_1281_1323,0.5,2013,1281,1323,23,25
4100,2013_1281_1326,0.5,2013,1281,1326,23,26
4101,2013_1281_1328,0.5,2013,1281,1328,23,20
4102,2013_1281_1329,0.5,2013,1281,1329,23,24
4103,2013_1281_1332,0.5,2013,1281,1332,23,26
4104,2013_1281_1334,0.5,2013,1281,1334,23,20
4105,2013_1281_1338,0.5,2013,1281,1338,23,24
4106,2013_1281_1355,0.5,2013,1281,1355,23,22
4107,2013_1281_1361,0.5,2013,1281,1361,23,20
4108,2013_1281_1380,0.5,2013,1281,1380,23,20
4109,2013_1281_1387,0.5,2013,1281,1387,23,27
4110,2013_1281_1388,0.5,2013,1281,1388,23,26
4111,2013_1281_1393,0.5,2013,1281,1393,23,26
4112,2013_1281_1396,0.5,2013,1281,1396,23,23
4113,2013_1281_1417,0.5,2013,1281,1417,23,25
4114,2013_1281_1424,0.5,2013,1281,1424,23,24
4115,2013_1281_1433,0.5,2013,1281,1433,23,26
4116,2013_1281_1434,0.5,2013,1281,1434,23,25
4117,2013_1281_1437,0.5,2013,1281,1437,23,19
4118,2013_1281_1443,0.5,2013,1281,1443,23,19
4119,2013_1281_1455,0.5,2013,1281,1455,23,26
4120,2013_1281_1458,0.5,2013,1281,1458,23,23
4121,2013_1285_1292,0.5,2013,1285,1292,23,28
4122,2013_1285_1299,0.5,2013,1285,1299,23,18
4123,2013_1285_1301,0.5,2013,1285,1301,23,24
4124,2013_1285_1307,0.5,2013,1285,1307,23,29
4125,2013_1285_1308,0.5,2013,1285,1308,23,23
4126,2013_1285_1314,0.5,2013,1285,1314,23,23
4127,2013_1285_1322,0.5,2013,1285,1322,23,19
4128,2013_1285_1323,0.5,2013,1285,1323,23,25
4129,2013_1285_1326,0.5,2013,1285,1326,23,26
4130,2013_1285_1328,0.5,2013,1285,1328,23,20
4131,2013_1285_1329,0.5,2013,1285,1329,23,24
4132,2013_1285_1332,0.5,2013,1285,1332,23,26
4133,2013_1285_1334,0.5,2013,1285,1334,23,20
4134,2013_1285_1338,0.5,2013,1285,1338,23,24
4135,2013_1285_1355,0.5,2013,1285,1355,23,22
4136,2013_1285_1361,0.5,2013,1285,1361,23,20
4137,2013_1285_1380,0.5,2013,1285,1380,23,20
4138,2013_1285_1387,0.5,2013,1285,1387,23,27
4139,2013_1285_1388,0.5,2013,1285,1388,23,26
4140,2013_1285_1393,0.5,2013,1285,1393,23,26
4141,2013_1285_1396,0.5,2013,1285,1396,23,23
4142,2013_1285_1417,0.5,2013,1285,1417,23,25
4143,2013_1285_1424,0.5,2013,1285,1424,23,24
4144,2013_1285_1433,0.5,2013,1285,1433,23,26
4145,2013_1285_1434,0.5,2013,1285,1434,23,25
4146,2013_1285_1437,0.5,2013,1285,1437,23,19
4147,2013_1285_1443,0.5,2013,1285,1443,23,19
4148,2013_1285_1455,0.5,2013,1285,1455,23,26
4149,2013_1285_1458,0.5,2013,1285,1458,23,23
4150,2013_1292_1299,0.5,2013,1292,1299,28,18
4151,2013_1292_1301,0.5,2013,1292,1301,28,24
4152,2013_1292_1307,0.5,2013,1292,1307,28,29
4153,2013_1292_1308,0.5,2013,1292,1308,28,23
4154,2013_1292_1314,0.5,2013,1292,1314,28,23
4155,2013_1292_1322,0.5,2013,1292,1322,28,19
4156,2013_1292_1323,0.5,2013,1292,1323,28,25
4157,2013_1292_1326,0.5,2013,1292,1326,28,26
4158,2013_1292_1328,0.5,2013,1292,1328,28,20
4159,2013_1292_1329,0.5,2013,1292,1329,28,24
4160,2013_1292_1332,0.5,2013,1292,1332,28,26
4161,2013_1292_1334,0.5,2013,1292,1334,28,20
4162,2013_1292_1338,0.5,2013,1292,1338,28,24
4163,2013_1292_1355,0.5,2013,1292,1355,28,22
4164,2013_1292_1361,0.5,2013,1292,1361,28,20
4165,2013_1292_1380,0.5,2013,1292,1380,28,20
4166,2013_1292_1387,0.5,2013,1292,1387,28,27
4167,2013_1292_1388,0.5,2013,1292,1388,28,26
4168,2013_1292_1393,0.5,2013,1292,1393,28,26
4169,2013_1292_1396,0.5,2013,1292,1396,28,23
4170,2013_1292_1417,0.5,2013,1292,1417,28,25
4171,2013_1292_1424,0.5,2013,1292,1424,28,24
4172,2013_1292_1433,0.5,2013,1292,1433,28,26
4173,2013_1292_1434,0.5,2013,1292,1434,28,25
4174,2013_1292_1437,0.5,2013,1292,1437,28,19
4175,2013_1292_1443,0.5,2013,1292,1443,28,19
4176,2013_1292_1455,0.5,2013,1292,1455,28,26
4177,2013_1292_1458,0.5,2013,1292,1458,28,23
4178,2013_1299_1301,0.5,2013,1299,1301,18,24
4179,2013_1299_1307,0.5,2013,1299,1307,18,29
4180,2013_1299_1308,0.5,2013,1299,1308,18,23
4181,2013_1299_1314,0.5,2013,1299,1314,18,23
4182,2013_1299_1322,0.5,2013,1299,1322,18,19
4183,2013_1299_1323,0.5,2013,1299,1323,18,25
4184,2013_1299_1326,0.5,2013,1299,1326,18,26
4185,2013_1299_1328,0.5,2013,1299,1328,18,20
4186,2013_1299_1329,0.5,2013,1299,1329,18,24
4187,2013_1299_1332,0.5,2013,1299,1332,18,26
4188,2013_1299_1334,0.5,2013,1299,1334,18,20
4189,2013_1299_1338,0.5,2013,1299,1338,18,24
4190,2013_1299_1355,0.5,2013,1299,1355,18,22
4191,2013_1299_1361,0.5,2013,1299,1361,18,20
4192,2013_1299_1380,0.5,2013,1299,1380,18,20
4193,2013_1299_1387,0.5,2013,1299,1387,18,27
4194,2013_1299_1388,0.5,2013,1299,1388,18,26
4195,2013_1299_1393,0.5,2013,1299,1393,18,26
4196,2013_1299_1396,0.5,2013,1299,1396,18,23
4197,2013_1299_1417,0.5,2013,1299,1417,18,25
4198,2013_1299_1424,0.5,2013,1299,1424,18,24
4199,2013_1299_1433,0.5,2013,1299,1433,18,26
4200,2013_1299_1434,0.5,2013,1299,1434,18,25
4201,2013_1299_1437,0.5,2013,1299,1437,18,19
4202,2013_1299_1443,0.5,2013,1299,1443,18,19
4203,2013_1299_1455,0.5,2013,1299,1455,18,26
4204,2013_1299_1458,0.5,2013,1299,1458,18,23
4205,2013_1301_1307,0.5,2013,1301,1307,24,29
4206,2013_1301_1308,0.5,2013,1301,1308,24,23
4207,2013_1301_1314,0.5,2013,1301,1314,24,23
4208,2013_1301_1322,0.5,2013,1301,1322,24,19
4209,2013_1301_1323,0.5,2013,1301,1323,24,25
4210,2013_1301_1326,0.5,2013,1301,1326,24,26
4211,2013_1301_1328,0.5,2013,1301,1328,24,20
4212,2013_1301_1329,0.5,2013,1301,1329,24,24
4213,2013_1301_1332,0.5,2013,1301,1332,24,26
4214,2013_1301_1334,0.5,2013,1301,1334,24,20
4215,2013_1301_1338,0.5,2013,1301,1338,24,24
4216,2013_1301_1355,0.5,2013,1301,1355,24,22
4217,2013_1301_1361,0.5,2013,1301,1361,24,20
4218,2013_1301_1380,0.5,2013,1301,1380,24,20
4219,2013_1301_1387,0.5,2013,1301,1387,24,27
4220,2013_1301_1388,0.5,2013,1301,1388,24,26
4221,2013_1301_1393,0.5,2013,1301,1393,24,26
4222,2013_1301_1396,0.5,2013,1301,1396,24,23
4223,2013_1301_1417,0.5,2013,1301,1417,24,25
4224,2013_1301_1424,0.5,2013,1301,1424,24,24
4225,2013_1301_1433,0.5,2013,1301,1433,24,26
4226,2013_1301_1434,0.5,2013,1301,1434,24,25
4227,2013_1301_1437,0.5,2013,1301,1437,24,19
4228,2013_1301_1443,0.5,2013,1301,1443,24,19
4229,2013_1301_1455,0.5,2013,1301,1455,24,26
4230,2013_1301_1458,0.5,2013,1301,1458,24,23
4231,2013_1307_1308,0.5,2013,1307,1308,29,23
4232,2013_1307_1314,0.5,2013,1307,1314,29,23
4233,2013_1307_1322,0.5,2013,1307,1322,29,19
4234,2013_1307_1323,0.5,2013,1307,1323,29,25
4235,2013_1307_1326,0.5,2013,1307,1326,29,26
4236,2013_1307_1328,0.5,2013,1307,1328,29,20
4237,2013_1307_1329,0.5,2013,1307,1329,29,24
4238,2013_1307_1332,0.5,2013,1307,1332,29,26
4239,2013_1307_1334,0.5,2013,1307,1334,29,20
4240,2013_1307_1338,0.5,2013,1307,1338,29,24
4241,2013_1307_1355,0.5,2013,1307,1355,29,22
4242,2013_1307_1361,0.5,2013,1307,1361,29,20
4243,2013_1307_1380,0.5,2013,1307,1380,29,20
4244,2013_1307_1387,0.5,2013,1307,1387,29,27
4245,2013_1307_1388,0.5,2013,1307,1388,29,26
4246,2013_1307_1393,0.5,2013,1307,1393,29,26
4247,2013_1307_1396,0.5,2013,1307,1396,29,23
4248,2013_1307_1417,0.5,2013,1307,1417,29,25
4249,2013_1307_1424,0.5,2013,1307,1424,29,24
4250,2013_1307_1433,0.5,2013,1307,1433,29,26
4251,2013_1307_1434,0.5,2013,1307,1434,29,25
4252,2013_1307_1437,0.5,2013,1307,1437,29,19
4253,2013_1307_1443,0.5,2013,1307,1443,29,19
4254,2013_1307_1455,0.5,2013,1307,1455,29,26
4255,2013_1307_1458,0.5,2013,1307,1458,29,23
4256,2013_1308_1314,0.5,2013,1308,1314,23,23
4257,2013_1308_1322,0.5,2013,1308,1322,23,19
4258,2013_1308_1323,0.5,2013,1308,1323,23,25
4259,2013_1308_1326,0.5,2013,1308,1326,23,26
4260,2013_1308_1328,0.5,2013,1308,1328,23,20
4261,2013_1308_1329,0.5,2013,1308,1329,23,24
4262,2013_1308_1332,0.5,2013,1308,1332,23,26
4263,2013_1308_1334,0.5,2013,1308,1334,23,20
4264,2013_1308_1338,0.5,2013,1308,1338,23,24
4265,2013_1308_1355,0.5,2013,1308,1355,23,22
4266,2013_1308_1361,0.5,2013,1308,1361,23,20
4267,2013_1308_1380,0.5,2013,1308,1380,23,20
4268,2013_1308_1387,0.5,2013,1308,1387,23,27
4269,2013_1308_1388,0.5,2013,1308,1388,23,26
4270,2013_1308_1393,0.5,2013,1308,1393,23,26
4271,2013_1308_1396,0.5,2013,1308,1396,23,23
4272,2013_1308_1417,0.5,2013,1308,1417,23,25
4273,2013_1308_1424,0.5,2013,1308,1424,23,24
4274,2013_1308_1433,0.5,2013,1308,1433,23,26
4275,2013_1308_1434,0.5,2013,1308,1434,23,25
4276,2013_1308_1437,0.5,2013,1308,1437,23,19
4277,2013_1308_1443,0.5,2013,1308,1443,23,19
4278,2013_1308_1455,0.5,2013,1308,1455,23,26
4279,2013_1308_1458,0.5,2013,1308,1458,23,23
4280,2013_1314_1322,0.5,2013,1314,1322,23,19
4281,2013_1314_1323,0.5,2013,1314,1323,23,25
4282,2013_1314_1326,0.5,2013,1314,1326,23,26
4283,2013_1314_1328,0.5,2013,1314,1328,23,20
4284,2013_1314_1329,0.5,2013,1314,1329,23,24
4285,2013_1314_1332,0.5,2013,1314,1332,23,26
4286,2013_1314_1334,0.5,2013,1314,1334,23,20
4287,2013_1314_1338,0.5,2013,1314,1338,23,24
4288,2013_1314_1355,0.5,2013,1314,1355,23,22
4289,2013_1314_1361,0.5,2013,1314,1361,23,20
4290,2013_1314_1380,0.5,2013,1314,1380,23,20
4291,2013_1314_1387,0.5,2013,1314,1387,23,27
4292,2013_1314_1388,0.5,2013,1314,1388,23,26
4293,2013_1314_1393,0.5,2013,1314,1393,23,26
4294,2013_1314_1396,0.5,2013,1314,1396,23,23
4295,2013_1314_1417,0.5,2013,1314,1417,23,25
4296,2013_1314_1424,0.5,2013,1314,1424,23,24
4297,2013_1314_1433,0.5,2013,1314,1433,23,26
4298,2013_1314_1434,0.5,2013,1314,1434,23,25
4299,2013_1314_1437,0.5,2013,1314,1437,23,19
4300,2013_1314_1443,0.5,2013,1314,1443,23,19
4301,2013_1314_1455,0.5,2013,1314,1455,23,26
4302,2013_1314_1458,0.5,2013,1314,1458,23,23
4303,2013_1322_1323,0.5,2013,1322,1323,19,25
4304,2013_1322_1326,0.5,2013,1322,1326,19,26
4305,2013_1322_1328,0.5,2013,1322,1328,19,20
4306,2013_1322_1329,0.5,2013,1322,1329,19,24
4307,2013_1322_1332,0.5,2013,1322,1332,19,26
4308,2013_1322_1334,0.5,2013,1322,1334,19,20
4309,2013_1322_1338,0.5,2013,1322,1338,19,24
4310,2013_1322_1355,0.5,2013,1322,1355,19,22
4311,2013_1322_1361,0.5,2013,1322,1361,19,20
4312,2013_1322_1380,0.5,2013,1322,1380,19,20
4313,2013_1322_1387,0.5,2013,1322,1387,19,27
4314,2013_1322_1388,0.5,2013,1322,1388,19,26
4315,2013_1322_1393,0.5,2013,1322,1393,19,26
4316,2013_1322_1396,0.5,2013,1322,1396,19,23
4317,2013_1322_1417,0.5,2013,1322,1417,19,25
4318,2013_1322_1424,0.5,2013,1322,1424,19,24
4319,2013_1322_1433,0.5,2013,1322,1433,19,26
4320,2013_1322_1434,0.5,2013,1322,1434,19,25
4321,2013_1322_1437,0.5,2013,1322,1437,19,19
4322,2013_1322_1443,0.5,2013,1322,1443,19,19
4323,2013_1322_1455,0.5,2013,1322,1455,19,26
4324,2013_1322_1458,0.5,2013,1322,1458,19,23
4325,2013_1323_1326,0.5,2013,1323,1326,25,26
4326,2013_1323_1328,0.5,2013,1323,1328,25,20
4327,2013_1323_1329,0.5,2013,1323,1329,25,24
4328,2013_1323_1332,0.5,2013,1323,1332,25,26
4329,2013_1323_1334,0.5,2013,1323,1334,25,20
4330,2013_1323_1338,0.5,2013,1323,1338,25,24
4331,2013_1323_1355,0.5,2013,1323,1355,25,22
4332,2013_1323_1361,0.5,2013,1323,1361,25,20
4333,2013_1323_1380,0.5,2013,1323,1380,25,20
4334,2013_1323_1387,0.5,2013,1323,1387,25,27
4335,2013_1323_1388,0.5,2013,1323,1388,25,26
4336,2013_1323_1393,0.5,2013,1323,1393,25,26
4337,2013_1323_1396,0.5,2013,1323,1396,25,23
4338,2013_1323_1417,0.5,2013,1323,1417,25,25
4339,2013_1323_1424,0.5,2013,1323,1424,25,24
4340,2013_1323_1433,0.5,2013,1323,1433,25,26
4341,2013_1323_1434,0.5,2013,1323,1434,25,25
4342,2013_1323_1437,0.5,2013,1323,1437,25,19
4343,2013_1323_1443,0.5,2013,1323,1443,25,19
4344,2013_1323_1455,0.5,2013,1323,1455,25,26
4345,2013_1323_1458,0.5,2013,1323,1458,25,23
4346,2013_1326_1328,0.5,2013,1326,1328,26,20
4347,2013_1326_1329,0.5,2013,1326,1329,26,24
4348,2013_1326_1332,0.5,2013,1326,1332,26,26
4349,2013_1326_1334,0.5,2013,1326,1334,26,20
4350,2013_1326_1338,0.5,2013,1326,1338,26,24
4351,2013_1326_1355,0.5,2013,1326,1355,26,22
4352,2013_1326_1361,0.5,2013,1326,1361,26,20
4353,2013_1326_1380,0.5,2013,1326,1380,26,20
4354,2013_1326_1387,0.5,2013,1326,1387,26,27
4355,2013_1326_1388,0.5,2013,1326,1388,26,26
4356,2013_1326_1393,0.5,2013,1326,1393,26,26
4357,2013_1326_1396,0.5,2013,1326,1396,26,23
4358,2013_1326_1417,0.5,2013,1326,1417,26,25
4359,2013_1326_1424,0.5,2013,1326,1424,26,24
4360,2013_1326_1433,0.5,2013,1326,1433,26,26
4361,2013_1326_1434,0.5,2013,1326,1434,26,25
4362,2013_1326_1437,0.5,2013,1326,1437,26,19
4363,2013_1326_1443,0.5,2013,1326,1443,26,19
4364,2013_1326_1455,0.5,2013,1326,1455,26,26
4365,2013_1326_1458,0.5,2013,1326,1458,26,23
4366,2013_1328_1329,0.5,2013,1328,1329,20,24
4367,2013_1328_1332,0.5,2013,1328,1332,20,26
4368,2013_1328_1334,0.5,2013,1328,1334,20,20
4369,2013_1328_1338,0.5,2013,1328,1338,20,24
4370,2013_1328_1355,0.5,2013,1328,1355,20,22
4371,2013_1328_1361,0.5,2013,1328,1361,20,20
4372,2013_1328_1380,0.5,2013,1328,1380,20,20
4373,2013_1328_1387,0.5,2013,1328,1387,20,27
4374,2013_1328_1388,0.5,2013,1328,1388,20,26
4375,2013_1328_1393,0.5,2013,1328,1393,20,26
4376,2013_1328_1396,0.5,2013,1328,1396,20,23
4377,2013_1328_1417,0.5,2013,1328,1417,20,25
4378,2013_1328_1424,0.5,2013,1328,1424,20,24
4379,2013_1328_1433,0.5,2013,1328,1433,20,26
4380,2013_1328_1434,0.5,2013,1328,1434,20,25
4381,2013_1328_1437,0.5,2013,1328,1437,20,19
4382,2013_1328_1443,0.5,2013,1328,1443,20,19
4383,2013_1328_1455,0.5,2013,1328,1455,20,26
4384,2013_1328_1458,0.5,2013,1328,1458,20,23
4385,2013_1329_1332,0.5,2013,1329,1332,24,26
4386,2013_1329_1334,0.5,2013,1329,1334,24,20
4387,2013_1329_1338,0.5,2013,1329,1338,24,24
4388,2013_1329_1355,0.5,2013,1329,1355,24,22
4389,2013_1329_1361,0.5,2013,1329,1361,24,20
4390,2013_1329_1380,0.5,2013,1329,1380,24,20
4391,2013_1329_1387,0.5,2013,1329,1387,24,27
4392,2013_1329_1388,0.5,2013,1329,1388,24,26
4393,2013_1329_1393,0.5,2013,1329,1393,24,26
4394,2013_1329_1396,0.5,2013,1329,1396,24,23
4395,2013_1329_1417,0.5,2013,1329,1417,24,25
4396,2013_1329_1424,0.5,2013,1329,1424,24,24
4397,2013_1329_1433,0.5,2013,1329,1433,24,26
4398,2013_1329_1434,0.5,2013,1329,1434,24,25
4399,2013_1329_1437,0.5,2013,1329,1437,24,19
4400,2013_1329_1443,0.5,2013,1329,1443,24,19
4401,2013_1329_1455,0.5,2013,1329,1455,24,26
4402,2013_1329_1458,0.5,2013,1329,1458,24,23
4403,2013_1332_1334,0.5,2013,1332,1334,26,20
4404,2013_1332_1338,0.5,2013,1332,1338,26,24
4405,2013_1332_1355,0.5,2013,1332,1355,26,22
4406,2013_1332_1361,0.5,2013,1332,1361,26,20
4407,2013_1332_1380,0.5,2013,1332,1380,26,20
4408,2013_1332_1387,0.5,2013,1332,1387,26,27
4409,2013_1332_1388,0.5,2013,1332,1388,26,26
4410,2013_1332_1393,0.5,2013,1332,1393,26,26
4411,2013_1332_1396,0.5,2013,1332,1396,26,23
4412,2013_1332_1417,0.5,2013,1332,1417,26,25
4413,2013_1332_1424,0.5,2013,1332,1424,26,24
4414,2013_1332_1433,0.5,2013,1332,1433,26,26
4415,2013_1332_1434,0.5,2013,1332,1434,26,25
4416,2013_1332_1437,0.5,2013,1332,1437,26,19
4417,2013_1332_1443,0.5,2013,1332,1443,26,19
4418,2013_1332_1455,0.5,2013,1332,1455,26,26
4419,2013_1332_1458,0.5,2013,1332,1458,26,23
4420,2013_1334_1338,0.5,2013,1334,1338,20,24
4421,2013_1334_1355,0.5,2013,1334,1355,20,22
4422,2013_1334_1361,0.5,2013,1334,1361,20,20
4423,2013_1334_1380,0.5,2013,1334,1380,20,20
4424,2013_1334_1387,0.5,2013,1334,1387,20,27
4425,2013_1334_1388,0.5,2013,1334,1388,20,26
4426,2013_1334_1393,0.5,2013,1334,1393,20,26
4427,2013_1334_1396,0.5,2013,1334,1396,20,23
4428,2013_1334_1417,0.5,2013,1334,1417,20,25
4429,2013_1334_1424,0.5,2013,1334,1424,20,24
4430,2013_1334_1433,0.5,2013,1334,1433,20,26
4431,2013_1334_1434,0.5,2013,1334,1434,20,25
4432,2013_1334_1437,0.5,2013,1334,1437,20,19
4433,2013_1334_1443,0.5,2013,1334,1443,20,19
4434,2013_1334_1455,0.5,2013,1334,1455,20,26
4435,2013_1334_1458,0.5,2013,1334,1458,20,23
4436,2013_1338_1355,0.5,2013,1338,1355,24,22
4437,2013_1338_1361,0.5,2013,1338,1361,24,20
4438,2013_1338_1380,0.5,2013,1338,1380,24,20
4439,2013_1338_1387,0.5,2013,1338,1387,24,27
4440,2013_1338_1388,0.5,2013,1338,1388,24,26
4441,2013_1338_1393,0.5,2013,1338,1393,24,26
4442,2013_1338_1396,0.5,2013,1338,1396,24,23
4443,2013_1338_1417,0.5,2013,1338,1417,24,25
4444,2013_1338_1424,0.5,2013,1338,1424,24,24
4445,2013_1338_1433,0.5,2013,1338,1433,24,26
4446,2013_1338_1434,0.5,2013,1338,1434,24,25
4447,2013_1338_1437,0.5,2013,1338,1437,24,19
4448,2013_1338_1443,0.5,2013,1338,1443,24,19
4449,2013_1338_1455,0.5,2013,1338,1455,24,26
4450,2013_1338_1458,0.5,2013,1338,1458,24,23
4451,2013_1355_1361,0.5,2013,1355,1361,22,20
4452,2013_1355_1380,0.5,2013,1355,1380,22,20
4453,2013_1355_1387,0.5,2013,1355,1387,22,27
4454,2013_1355_1388,0.5,2013,1355,1388,22,26
4455,2013_1355_1393,0.5,2013,1355,1393,22,26
4456,2013_1355_1396,0.5,2013,1355,1396,22,23
4457,2013_1355_1417,0.5,2013,1355,1417,22,25
4458,2013_1355_1424,0.5,2013,1355,1424,22,24
4459,2013_1355_1433,0.5,2013,1355,1433,22,26
4460,2013_1355_1434,0.5,2013,1355,1434,22,25
4461,2013_1355_1437,0.5,2013,1355,1437,22,19
4462,2013_1355_1443,0.5,2013,1355,1443,22,19
4463,2013_1355_1455,0.5,2013,1355,1455,22,26
4464,2013_1355_1458,0.5,2013,1355,1458,22,23
4465,2013_1361_1380,0.5,2013,1361,1380,20,20
4466,2013_1361_1387,0.5,2013,1361,1387,20,27
4467,2013_1361_1388,0.5,2013,1361,1388,20,26
4468,2013_1361_1393,0.5,2013,1361,1393,20,26
4469,2013_1361_1396,0.5,2013,1361,1396,20,23
4470,2013_1361_1417,0.5,2013,1361,1417,20,25
4471,2013_1361_1424,0.5,2013,1361,1424,20,24
4472,2013_1361_1433,0.5,2013,1361,1433,20,26
4473,2013_1361_1434,0.5,2013,1361,1434,20,25
4474,2013_1361_1437,0.5,2013,1361,1437,20,19
4475,2013_1361_1443,0.5,2013,1361,1443,20,19
4476,2013_1361_1455,0.5,2013,1361,1455,20,26
4477,2013_1361_1458,0.5,2013,1361,1458,20,23
4478,2013_1380_1387,0.5,2013,1380,1387,20,27
4479,2013_1380_1388,0.5,2013,1380,1388,20,26
4480,2013_1380_1393,0.5,2013,1380,1393,20,26
4481,2013_1380_1396,0.5,2013,1380,1396,20,23
4482,2013_1380_1417,0.5,2013,1380,1417,20,25
4483,2013_1380_1424,0.5,2013,1380,1424,20,24
4484,2013_1380_1433,0.5,2013,1380,1433,20,26
4485,2013_1380_1434,0.5,2013,1380,1434,20,25
4486,2013_1380_1437,0.5,2013,1380,1437,20,19
4487,2013_1380_1443,0.5,2013,1380,1443,20,19
4488,2013_1380_1455,0.5,2013,1380,1455,20,26
4489,2013_1380_1458,0.5,2013,1380,1458,20,23
4490,2013_1387_1388,0.5,2013,1387,1388,27,26
4491,2013_1387_1393,0.5,2013,1387,1393,27,26
4492,2013_1387_1396,0.5,2013,1387,1396,27,23
4493,2013_1387_1417,0.5,2013,1387,1417,27,25
4494,2013_1387_1424,0.5,2013,1387,1424,27,24
4495,2013_1387_1433,0.5,2013,1387,1433,27,26
4496,2013_1387_1434,0.5,2013,1387,1434,27,25
4497,2013_1387_1437,0.5,2013,1387,1437,27,19
4498,2013_1387_1443,0.5,2013,1387,1443,27,19
4499,2013_1387_1455,0.5,2013,1387,1455,27,26
4500,2013_1387_1458,0.5,2013,1387,1458,27,23
4501,2013_1388_1393,0.5,2013,1388,1393,26,26
4502,2013_1388_1396,0.5,2013,1388,1396,26,23
4503,2013_1388_1417,0.5,2013,1388,1417,26,25
4504,2013_1388_1424,0.5,2013,1388,1424,26,24
4505,2013_1388_1433,0.5,2013,1388,1433,26,26
4506,2013_1388_1434,0.5,2013,1388,1434,26,25
4507,2013_1388_1437,0.5,2013,1388,1437,26,19
4508,2013_1388_1443,0.5,2013,1388,1443,26,19
4509,2013_1388_1455,0.5,2013,1388,1455,26,26
4510,2013_1388_1458,0.5,2013,1388,1458,26,23
4511,2013_1393_1396,0.5,2013,1393,1396,26,23
4512,2013_1393_1417,0.5,2013,1393,1417,26,25
4513,2013_1393_1424,0.5,2013,1393,1424,26,24
4514,2013_1393_1433,0.5,2013,1393,1433,26,26
4515,2013_1393_1434,0.5,2013,1393,1434,26,25
4516,2013_1393_1437,0.5,2013,1393,1437,26,19
4517,2013_1393_1443,0.5,2013,1393,1443,26,19
4518,2013_1393_1455,0.5,2013,1393,1455,26,26
4519,2013_1393_1458,0.5,2013,1393,1458,26,23
4520,2013_1396_1417,0.5,2013,1396,1417,23,25
4521,2013_1396_1424,0.5,2013,1396,1424,23,24
4522,2013_1396_1433,0.5,2013,1396,1433,23,26
4523,2013_1396_1434,0.5,2013,1396,1434,23,25
4524,2013_1396_1437,0.5,2013,1396,1437,23,19
4525,2013_1396_1443,0.5,2013,1396,1443,23,19
4526,2013_1396_1455,0.5,2013,1396,1455,23,26
4527,2013_1396_1458,0.5,2013,1396,1458,23,23
4528,2013_1417_1424,0.5,2013,1417,1424,25,24
4529,2013_1417_1433,0.5,2013,1417,1433,25,26
4530,2013_1417_1434,0.5,2013,1417,1434,25,25
4531,2013_1417_1437,0.5,2013,1417,1437,25,19
4532,2013_1417_1443,0.5,2013,1417,1443,25,19
4533,2013_1417_1455,0.5,2013,1417,1455,25,26
4534,2013_1417_1458,0.5,2013,1417,1458,25,23
4535,2013_1424_1433,0.5,2013,1424,1433,24,26
4536,2013_1424_1434,0.5,2013,1424,1434,24,25
4537,2013_1424_1437,0.5,2013,1424,1437,24,19
4538,2013_1424_1443,0.5,2013,1424,1443,24,19
4539,2013_1424_1455,0.5,2013,1424,1455,24,26
4540,2013_1424_1458,0.5,2013,1424,1458,24,23
4541,2013_1433_1434,0.5,2013,1433,1434,26,25
4542,2013_1433_1437,0.5,2013,1433,1437,26,19
4543,2013_1433_1443,0.5,2013,1433,1443,26,19
4544,2013_1433_1455,0.5,2013,1433,1455,26,26
4545,2013_1433_1458,0.5,2013,1433,1458,26,23
4546,2013_1434_1437,0.5,2013,1434,1437,25,19
4547,2013_1434_1443,0.5,2013,1434,1443,25,19
4548,2013_1434_1455,0.5,2013,1434,1455,25,26
4549,2013_1434_1458,0.5,2013,1434,1458,25,23
4550,2013_1437_1443,0.5,2013,1437,1443,19,19
4551,2013_1437_1455,0.5,2013,1437,1455,19,26
4552,2013_1437_1458,0.5,2013,1437,1458,19,23
4553,2013_1443_1455,0.5,2013,1443,1455,19,26
4554,2013_1443_1458,0.5,2013,1443,1458,19,23
4555,2013_1455_1458,0.5,2013,1455,1458,26,23
4556,2014_1107_1110,0.5,2014,1107,1110,18,20
4557,2014_1107_1112,0.5,2014,1107,1112,18,30
4558,2014_1107_1113,0.5,2014,1107,1113,18,21
4559,2014_1107_1124,0.5,2014,1107,1124,18,22
4560,2014_1107_1140,0.5,2014,1107,1140,18,22
4561,2014_1107_1142,0.5,2014,1107,1142,18,11
4562,2014_1107_1153,0.5,2014,1107,1153,18,27
4563,2014_1107_1157,0.5,2014,1107,1157,18,18
4564,2014_1107_1160,0.5,2014,1107,1160,18,23
